报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),31820,14066,36343,53259,49721,12665,4972,8022,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),1527,1889,2123,2967,2757,2540,1296,1678,
应收账款(万元),10065,5011,2022,649,330,233,296,263,
预付款项(万元),1965,3131,1877,3562,393,414,3722,3142,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),3,--,128,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),4999,9361,2173,674,109,132,202,183,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),19267,17240,10470,8586,8657,7666,7485,3969,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),294,611,60,102,156,--,--,--,
流动资产合计(万元),69941,51310,55196,69799,62123,23651,17973,17257,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),90,90,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),4872,4877,--,--,--,--,--,--,
长期股权投资(万元),14016,12396,11486,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),360,398,300,200,--,--,--,--,
固定资产原值(万元),54981,47916,35404,29967,20446,18099,--,--,
累计折旧(万元),14276,10921,8639,6535,5744,4576,--,--,
固定资产净值(万元),40704,36995,26765,23432,14701,13522,--,--,
固定资产减值准备(万元),3,3,3,3,3,8,--,--,
固定资产(万元),40701,36992,26762,23430,14698,13515,11942,4488,
在建工程(万元),4452,5214,9389,981,4873,91,733,4833,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),15955,15461,13169,11125,8483,8768,5929,6152,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),10916,9691,9691,--,--,--,--,--,
长期待摊费用(万元),419,149,66,52,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
