报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),21862,4326,2308,1858,5758,9473,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,
应收账款(万元),634,858,340,422,631,313,
预付款项(万元),342,209,166,196,426,187,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),421,199,167,170,168,3068,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),631,719,722,824,811,669,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),32,14,--,--,1,1,
其他流动资产(万元),5116,18211,173,62,77,--,
流动资产合计(万元),29038,24537,3877,3533,7871,13712,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),500,500,500,500,500,500,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),1639,1792,1954,2098,3086,2408,
固定资产原值(万元),121984,121698,121500,116245,111042,--,
累计折旧(万元),54810,48397,42139,34765,27327,--,
固定资产净值(万元),67174,73301,79361,81481,83715,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),67174,73301,79361,81481,83715,67605,
在建工程(万元),1216,286,128,130,153,8557,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),11893,8770,9065,9426,9756,9415,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),135,246,431,611,609,752,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),37,25,14,14,13,48,
其他非流动资产(万元),1075,1077,1149,1108,1310,1233,
非流动资产合计(万元),83669,85997,92603,95367,99141,90517,
资产总计(万元),112707,110534,96480,98900,107012,104229,
短期借款(万元),--,4000,7000,7000,11000,10850,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,70,--,--,--,
应付账款(万元),3323,2757,5404,3677,5404,3210,
预收账款(万元),3670,2124,1819,1316,935,1183,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2490,2533,18,20,23,27,
应交税费(万元),3006,2465,2229,1617,1881,1266,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),890,713,635,370,403,474,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),2768,900,2000,2500,3900,4500,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),16146,15492,19175,16500,23547,21510,
长期借款(万元),6552,13288,40870,51300,57200,56475,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),110,--,--,--,--,--,
专项应付款(万元),--,110,113,116,118,120,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),6662,13398,40983,51416,57318,56595,
负债合计(万元),22808,28890,60158,67917,80864,78105,
实收资本(或股本)(万元),8000,8000,6000,6000,6000,6000,
资本公积(万元),35576,35576,1831,1831,1831,1831,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),4123,3484,3057,2713,2385,1996,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),34863,28381,20361,16276,12450,13397,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),82562,75441,31248,26819,22666,23223,
少数股东权益(万元),7336,6202,5074,4164,3482,2901,
所有者权益(或股东权益)合计(万元),89898,81644,36322,30983,26148,26125,
负债和所有者权益(或股东权益)总计(万元),112707,110534,96480,98900,107012,104229,		
  
