报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),54172,22572,36542,41357,18764,15250,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),7055,11299,9845,13796,9428,6039,
应收账款(万元),57260,52952,50794,61616,68641,55565,
预付款项(万元),5960,5978,5573,4585,2637,2274,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),2048,2042,1643,1032,1105,4257,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),124132,95744,58983,41238,42842,45338,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),958,3136,5,1,4,106,
流动资产合计(万元),251584,193723,163385,163623,143421,128827,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),81331,73776,67879,63990,65620,61943,
在建工程(万元),929,2002,626,818,1106,2672,
工程物资(万元),--,--,--,--,--,3,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),17681,18200,18727,19268,19796,20321,
开发支出(万元),--,--,--,316,319,57,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),5528,4530,3992,3027,2348,1548,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),105469,98508,91224,87419,89189,86544,
资产总计(万元),357053,292231,254608,251042,232610,215371,
短期借款(万元),--,--,--,15000,25000,34500,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),1320,--,--,--,--,1000,
应付账款(万元),27277,24069,17778,14403,17621,19671,
预收账款(万元),100520,69091,47666,31045,26844,33914,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),19505,15874,15212,13573,10038,6211,
应交税费(万元),3958,3704,5648,3290,4392,3908,
应付利息(万元),--,--,--,65,80,60,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),780,405,227,888,137,604,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,10571,8000,1315,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),153359,113144,86531,88835,92112,101184,
长期借款(万元),--,--,--,10354,27891,20875,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,660,--,
长期递延收益(万元),2699,2884,2921,2873,3006,1000,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),2699,2884,2921,13227,31557,21875,
负债合计(万元),156058,116027,89452,102062,123669,123059,
实收资本(或股本)(万元),35954,35954,32685,32685,30000,30000,
资本公积(万元),74719,74719,77987,77987,55279,55279,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),2280,1935,1678,1477,1092,700,
盈余公积(万元),7677,5976,4624,3486,2075,588,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),80366,57620,48182,33345,20495,5746,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),200995,176203,165156,148980,108941,92313,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),200995,176203,165156,148980,108941,92313,
负债和所有者权益(或股东权益)总计(万元),357053,292231,254608,251042,232610,215371,		
  
