报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),65896,27736,19590,8606,12398,17973,17617,25813,56753,1244,1185,420,
结算备付金(万元),--,--,--,--,--,--,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,0,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),8338,3690,489,3603,3773,4179,1844,3028,2616,878,1033,283,
应收账款(万元),16196,6646,4076,5970,5467,5156,4145,3619,3361,2401,1659,3722,
预付款项(万元),672,654,382,272,937,1051,654,2100,1196,331,613,980,
应收保费(万元),--,--,--,--,--,--,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,0,0,0,
应收利息(万元),--,--,--,--,45,55,74,765,335,0,0,0,
应收股利(万元),--,--,--,--,--,--,0,--,--,0,0,0,
其他应收款(万元),617,164,48,878,43,202,395,313,98,34,127,69,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
存货(万元),10677,8843,4659,6411,5770,5656,6549,3009,2875,1935,1287,1887,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,0,0,--,0,--,--,0,0,0,
其他流动资产(万元),24134,14274,16621,18221,9107,--,0,--,--,60,0,0,
流动资产合计(万元),126529,62007,45865,43960,37541,34272,31278,38646,67235,6883,5903,7362,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,0,0,--,0,--,--,0,0,0,
持有至到期投资(万元),--,--,--,0,0,--,0,--,--,0,0,0,
长期应收款(万元),--,--,--,0,0,--,0,--,--,0,0,0,
长期股权投资(万元),--,--,--,0,0,--,0,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,0,0,--,0,--,--,0,0,0,
固定资产原值(万元),70203,72503,71215,69579,67150,59927,47601,22761,14816,13692,10746,9463,
累计折旧(万元),29237,28227,26706,21568,17319,12744,9499,6918,5542,4296,3343,2390,
固定资产净值(万元),40966,44276,44509,48011,49830,47183,38101,15842,9274,9396,7403,7073,
固定资产减值准备(万元),304,443,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),40662,43833,44509,48011,49830,47183,38101,15842,9274,9396,7403,7073,
在建工程(万元),4402,1505,2984,1409,1945,1503,9939,22356,3147,180,1098,565,
工程物资(万元),--,--,--,0,882,1259,370,2472,598,207,300,114,
固定资产清理(万元),--,--,--,0,0,--,0,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
无形资产(万元),782,816,850,884,921,920,955,869,893,891,911,468,
开发支出(万元),--,--,--,0,0,--,0,70,20,0,0,0,
商誉(万元),--,--,--,--,--,--,0,--,--,0,0,0,
长期待摊费用(万元),--,--,--,0,0,--,0,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),245,226,130,230,257,95,109,103,57,47,78,59,
其他非流动资产(万元),502,--,--,0,0,--,0,--,--,0,0,0,
非流动资产合计(万元),46593,46381,48473,50535,53835,50960,49474,41713,13989,10722,9790,8278,
资产总计(万元),173122,108388,94338,94495,91376,85232,80752,80359,81224,17605,15693,15640,
短期借款(万元),--,--,--,0,0,--,0,--,--,2000,1000,0,
向中央银行借款(万元),--,--,--,0,0,--,0,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,0,0,--,0,--,--,0,0,0,
拆入资金(万元),--,--,--,0,0,--,0,--,--,0,0,0,
交易性金融负债(万元),--,--,--,0,0,--,0,--,--,0,0,0,
衍生金融负债(万元),--,--,--,0,0,--,--,--,--,0,0,0,
应付票据(万元),3900,1500,--,0,0,--,0,--,--,145,0,0,
应付账款(万元),5849,4378,2077,3293,3550,2689,2558,2705,1296,1446,1286,1385,
预收账款(万元),236,919,170,136,142,111,48,106,73,52,263,14,
卖出回购金融资产款(万元),--,--,--,0,0,--,0,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,0,0,--,0,--,--,0,0,0,
应付职工薪酬(万元),824,435,315,430,230,188,-76,-44,60,114,126,64,
应交税费(万元),2147,1181,84,144,323,-767,-1519,-1289,118,-137,-56,295,
应付利息(万元),--,--,--,0,0,--,0,--,--,3,9,12,
应付股利(万元),--,--,--,0,0,--,0,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),455,906,49,70,66,65,42,19,35,3,503,2551,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,0,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,0,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,0,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,0,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,0,0,--,0,--,--,0,2800,0,
其他流动负债(万元),1104,365,135,194,120,--,0,--,--,0,0,0,
流动负债合计(万元),14516,9684,2830,4268,4431,2288,1053,1498,1582,3626,5931,4321,
长期借款(万元),--,--,--,0,0,--,0,--,--,0,0,3800,
应付债券(万元),--,--,--,0,0,--,0,--,--,0,0,0,
长期应付款(万元),--,--,--,0,0,--,0,--,--,0,0,0,
专项应付款(万元),--,--,--,0,0,--,0,--,--,0,0,0,
