报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),149180,50609,86845,31131,54594,15538,22614,43822,12226,9519,12253,15872,3784,3488,1294,
结算备付金(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
交易性金融资产(万元),29,--,--,--,--,--,0,--,0,0,--,--,0,0,2,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
应收票据(万元),57483,27602,26742,20518,11592,13431,10078,5419,6851,2736,1363,2680,1100,365,1025,
应收账款(万元),87590,126081,69970,64134,29427,25684,18703,16873,16877,12674,10836,8599,5197,2530,1937,
预付款项(万元),16542,9616,7840,4300,1056,1333,11646,3377,1863,840,2743,3928,1057,796,1288,
应收保费(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
应收利息(万元),154,99,--,--,16,12,22,246,0,0,--,--,0,0,0,
应收股利(万元),--,--,--,--,0,--,0,--,0,0,--,--,0,0,0,
其他应收款(万元),146618,140559,94428,113444,2473,472,1090,699,385,207,334,523,274,320,936,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
存货(万元),88520,84445,66804,49946,26345,21741,17724,20346,13631,12688,16866,11997,8362,7530,6321,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
其他流动资产(万元),30587,29387,24991,14757,2575,970,662,290,0,0,--,--,0,0,0,
流动资产合计(万元),576704,468397,377620,298230,128079,79182,82540,91070,51833,38665,44395,43599,19774,15028,12805,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
可供出售金融资产(万元),10607,13503,116,116,16,--,0,--,0,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,0,--,0,0,--,--,0,0,0,
长期应收款(万元),47134,14242,--,--,0,--,0,--,0,0,--,--,0,0,0,
长期股权投资(万元),5566,8335,4182,150,--,16,1036,16,16,1332,16,16,43,43,126,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0,
投资性房地产(万元),382,419,457,497,--,--,0,--,0,0,--,--,0,0,0,
固定资产原值(万元),278221,224211,206859,179494,64692,55239,38760,27980,19720,15793,12339,11372,9717,0,--,
