报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),21076,20051,15449,10965,4987,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),34511,27926,--,13284,11868,
应收账款(万元),48156,40556,--,35563,26649,
预付款项(万元),1319,1780,2265,1916,1703,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),858,231,--,843,828,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),17903,12492,9671,7885,6677,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,136,--,--,--,
其他流动资产(万元),198,50,--,--,--,
流动资产合计(万元),124021,103223,86493,70455,52711,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,114,227,112,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),21218,19432,18410,--,--,
累计折旧(万元),8466,6930,5700,--,--,
固定资产净值(万元),12752,12502,12710,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),12752,12502,12710,13143,12681,
在建工程(万元),--,--,--,5,288,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),2546,2337,2201,1330,1335,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),3,72,162,264,92,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1219,646,563,361,275,
其他非流动资产(万元),335,--,--,--,--,
非流动资产合计(万元),21281,16313,15985,15215,14671,
资产总计(万元),145302,119536,102477,85670,67382,
短期借款(万元),21260,21080,19620,15683,12900,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,--,--,--,
应付账款(万元),7094,6574,--,1802,1882,
预收账款(万元),425,462,168,435,315,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),3915,2820,2912,2570,1938,
应交税费(万元),1346,1047,729,6430,2964,
应付利息(万元),35,33,--,--,--,
应付股利(万元),--,--,--,4872,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),124,123,--,2060,2710,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,951,854,416,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),34199,33090,27693,34268,22710,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,982,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),46,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),46,116,1067,982,0,
负债合计(万元),34244,33206,28760,35250,22710,
实收资本(或股本)(万元),12400,12400,12400,770,550,
资本公积(万元),57084,54193,51302,14802,846,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),4602,2340,1178,548,548,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),36971,17396,8838,34300,42728,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),111057,86330,73717,50420,44673,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),111057,86330,73717,50420,44673,
负债和所有者权益(或股东权益)总计(万元),145302,119536,102477,85670,67382,		
  
