报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17134,29577,5759,4719,6421,6340,1599,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1350,1450,2449,--,90,--,--,
应收账款(万元),15143,7574,5204,7989,5946,3742,1933,
预付款项(万元),1557,1088,958,791,610,166,447,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),97,981,23,28,18,49,37,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),20220,10977,10385,10100,3376,3088,2459,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),1074,355,85,1,--,--,--,
流动资产合计(万元),56576,52002,24863,23629,16461,13384,6475,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),70,59,76,80,--,--,88,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),22324,12620,5893,5824,5631,--,4624,
累计折旧(万元),6402,3177,2691,2280,1808,--,834,
固定资产净值(万元),15922,9443,3203,3544,3822,--,3790,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),15922,9443,3203,3544,3822,4091,3790,
在建工程(万元),849,236,4567,979,--,--,419,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),8194,5041,5099,5254,3386,3444,3408,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),12225,--,--,--,--,--,--,
长期待摊费用(万元),42,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),186,137,242,309,421,401,33,
其他非流动资产(万元),--,--,--,--,180,--,--,
非流动资产合计(万元),37488,14916,13187,10165,7809,7937,7739,
资产总计(万元),94063,66918,38050,33793,24270,21321,14214,
短期借款(万元),5988,3000,2000,4000,3500,3000,1500,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),12574,3237,2208,1682,1148,576,353,
预收账款(万元),7279,10302,6827,6686,1482,1837,2195,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1458,423,310,243,183,155,125,
应交税费(万元),1215,2174,1618,1299,1189,905,210,
应付利息(万元),5,4,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),6500,400,0,0,1,213,2036,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),35019,19540,12963,13910,7503,6687,6420,
长期借款(万元),--,--,1000,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1093,955,678,54,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),1093,955,1678,54,0,0,0,
负债合计(万元),36112,20495,14641,13964,7503,6687,6420,
实收资本(或股本)(万元),13520,10400,6000,6000,6000,6000,173,
资本公积(万元),15516,18636,6441,6441,6441,6441,2197,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),2003,1565,1135,761,465,201,492,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),17837,13247,9833,6628,3861,1992,4890,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),48876,43848,23409,19829,16767,14634,7752,
少数股东权益(万元),9076,2575,--,--,--,--,42,
所有者权益(或股东权益)合计(万元),57952,46423,23409,19829,16767,14634,7794,
负债和所有者权益(或股东权益)总计(万元),94063,66918,38050,33793,24270,21321,14214,		
  
