报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),8694,16716,39171,45337,29022,16384,28766,18351,23149,36456,11366,21860,2014,312,655,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融资产(万元),38584,31630,--,--,--,3300,1000,--,--,0,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收票据(万元),--,--,--,--,--,--,--,4040,--,0,--,--,0,0,--,
应收账款(万元),9882,16969,16651,32699,32070,23790,13710,14232,8322,6338,5121,6734,2026,795,678,
预付款项(万元),85,1068,1041,1190,1076,1218,712,5935,5668,1707,784,1454,424,404,376,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他应收款(万元),687,1481,1977,2187,1654,2630,2750,2497,5128,1456,1155,992,327,215,456,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
存货(万元),6647,14740,26867,37095,27208,25514,32983,24032,12970,9789,9019,5451,2207,1107,1081,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
一年内到期的非流动资产(万元),1380,3495,8151,9653,6516,5229,4152,7606,5268,4309,--,--,0,0,--,
其他流动资产(万元),1474,4369,1560,1964,261,--,665,--,--,0,--,--,0,0,--,
流动资产合计(万元),67432,90469,95417,130124,97807,78064,84739,76694,60505,60056,27445,36491,6998,2834,3245,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
可供出售金融资产(万元),40279,40279,40279,22279,3385,5850,6986,13458,28120,0,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期应收款(万元),411,1583,5229,12077,20548,16461,14957,16894,9711,8061,4898,4330,2978,1987,1589,
长期股权投资(万元),--,11,--,--,--,3486,3486,4680,2186,2506,1006,6,3,333,304,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
投资性房地产(万元),36698,37646,455,466,--,--,--,--,--,0,--,--,0,0,--,
固定资产原值(万元),41387,53697,86760,64149,62651,67364,56577,54468,47992,45890,35830,21432,11658,0,--,
累计折旧(万元),18110,26442,28066,32584,29147,27520,22936,19245,15215,10260,6346,3105,1421,0,--,
固定资产净值(万元),23277,27255,58694,31565,33504,39844,33641,35223,32777,35630,29484,18327,10237,0,--,
固定资产减值准备(万元),1672,1526,--,--,--,--,--,--,--,0,0,0,0,0,--,
固定资产(万元),21605,25728,58694,31565,33504,39844,33641,35223,32777,35630,29484,18327,10237,4051,2408,
在建工程(万元),127,482,467,25320,21004,20462,22225,17130,14615,5083,7641,3062,2437,1791,729,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
无形资产(万元),6328,7811,6980,6744,7267,7222,6577,4771,27,32,38,8,9,7,4,
开发支出(万元),--,--,--,--,--,473,1013,773,427,0,--,--,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期待摊费用(万元),304,97,167,25,141,46,126,92,96,147,137,159,71,149,75,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
递延所得税资产(万元),2158,2130,2119,1268,1090,997,1077,1025,669,625,349,292,168,104,83,
其他非流动资产(万元),66,--,7019,1414,531,651,185,--,--,0,--,--,0,0,--,
