报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),78070,61261,34166,35978,6208,6493,6559,5539,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,11,--,--,--,1,--,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),7421,6072,4890,3573,2018,607,1754,488,
应收账款(万元),15036,11973,11769,11353,8372,8254,7657,5167,
预付款项(万元),833,1227,636,483,465,243,255,376,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),965,413,266,293,1599,755,394,320,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),21202,18609,16812,11072,11658,8082,6179,6495,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),1399,1025,17518,--,--,64,382,--,
流动资产合计(万元),124926,100591,86058,62753,30320,24499,23180,18394,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6396,6396,1396,996,996,996,996,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),7355,8000,--,--,--,--,--,996,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),72171,54556,46849,35960,31494,22571,16038,9310,
累计折旧(万元),20913,17211,12790,9280,6737,4649,3073,1934,
固定资产净值(万元),51259,37345,34059,26680,24757,17922,12964,7376,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),51259,37345,34059,26680,24757,17922,12964,7376,
在建工程(万元),13421,12440,7572,3202,318,3642,3579,1511,
工程物资(万元),1596,1026,637,431,215,349,150,680,
固定资产清理(万元),--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),9656,10589,8380,6085,6187,6327,6462,6167,
开发支出(万元),602,186,--,--,--,--,--,--,
商誉(万元),222,499,222,115,115,115,115,--,
长期待摊费用(万元),372,385,91,48,66,62,18,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),464,524,1114,239,131,117,110,132,
其他非流动资产(万元),3380,959,308,417,128,101,57,--,
非流动资产合计(万元),94722,78350,53779,38213,32915,29632,24451,16863,
资产总计(万元),219648,178941,139837,100966,63235,54131,47631,35257,
短期借款(万元),58559,33964,16700,13300,13300,8609,10474,8350,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),6514,9085,7689,4850,4000,5242,5976,2968,
应付账款(万元),16177,12110,9603,6943,8271,6552,6706,6010,
预收账款(万元),317,1180,1188,4,220,91,88,74,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2327,2511,2327,1210,1000,824,813,673,
应交税费(万元),3184,1245,1692,768,469,453,208,310,
应付利息(万元),122,76,28,34,30,25,20,17,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),176,509,2244,87,351,165,231,70,
预提费用(万元),--,--,--,--,--,--,--,--,
