报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),43614,16982,14172,7408,1216,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),557,--,--,--,--,
应收账款(万元),4199,--,--,--,2484,
预付款项(万元),347,172,277,218,176,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),413,--,--,--,385,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),2539,2433,2086,1317,1336,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),119,37,121,436,2548,
流动资产合计(万元),51788,23444,20113,12803,8145,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),102,157,187,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),5694,5512,--,--,--,
累计折旧(万元),2090,1762,--,--,--,
固定资产净值(万元),3604,3750,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),3604,3750,3915,3146,3172,
在建工程(万元),6317,62,--,--,--,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),3248,3752,3249,205,210,
开发支出(万元),--,--,--,--,--,
商誉(万元),1650,1650,1650,--,--,
长期待摊费用(万元),148,186,96,48,--,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),312,239,229,226,6,
其他非流动资产(万元),1625,86,12,1600,47,
非流动资产合计(万元),17007,9881,9338,5225,3435,
资产总计(万元),68796,33326,29451,18028,11580,
短期借款(万元),--,--,--,300,300,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,--,--,--,
应付账款(万元),2908,--,--,--,594,
预收账款(万元),764,500,656,555,565,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1841,1592,842,764,609,
应交税费(万元),587,887,1085,1020,885,
应付利息(万元),--,--,--,--,1,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),1094,--,--,--,489,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),7194,5315,6492,3488,3443,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),246,72,--,--,--,
递延所得税负债(万元),16,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),262,72,0,0,0,
负债合计(万元),7456,5387,6492,3488,3443,
实收资本(或股本)(万元),8080,6060,6060,2863,2669,
资本公积(万元),37515,13242,13242,3970,--,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),1626,1013,454,1692,1370,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),13264,6868,2635,5576,3708,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),60486,27184,22392,14101,7747,
少数股东权益(万元),854,755,567,439,390,
所有者权益(或股东权益)合计(万元),61339,27938,22959,14540,8137,
负债和所有者权益(或股东权益)总计(万元),68796,33326,29451,18028,11580,		
  
