报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),25387,8962,5165,3371,4082,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),8213,9669,3235,1797,3256,
应收账款(万元),24723,26112,25639,21159,18022,
预付款项(万元),1092,849,694,1854,2128,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),234,246,252,135,197,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),15233,14484,14995,11524,11842,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),222,275,392,206,285,
流动资产合计(万元),75103,60597,50372,40047,39813,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),11,--,--,--,180,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),30775,28833,27850,23563,--,
累计折旧(万元),11958,10127,8231,6529,--,
固定资产净值(万元),18817,18706,19619,17034,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),18817,18706,19619,17034,17623,
在建工程(万元),895,62,--,721,--,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),2303,2295,2362,2429,2459,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),226,330,406,183,119,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),375,359,349,277,320,
其他非流动资产(万元),810,198,74,325,356,
非流动资产合计(万元),23436,21951,22809,20968,21056,
资产总计(万元),98539,82548,73181,61015,60869,
短期借款(万元),13120,15000,10490,13090,14611,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),5045,5872,2400,2000,6315,
应付账款(万元),8319,15513,15905,10187,11451,
预收账款(万元),404,260,297,322,336,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),792,851,1683,1430,993,
应交税费(万元),306,850,572,1182,498,
应付利息(万元),28,21,15,21,27,
应付股利(万元),--,--,--,2190,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),847,25,126,357,245,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1300,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),28860,38392,31488,30780,35777,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),1553,1619,1892,2015,--,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,1233,
非流动负债合计(万元),1553,1619,1892,2015,1233,
负债合计(万元),30414,40011,33380,32796,37011,
实收资本(或股本)(万元),6400,4800,4800,4380,4380,
资本公积(万元),31112,7448,7448,4010,4010,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),4417,4145,3557,2667,1872,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),26080,25970,23794,16819,13167,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),68009,42363,39600,27875,23429,
少数股东权益(万元),116,173,201,344,430,
所有者权益(或股东权益)合计(万元),68126,42537,39801,28219,23859,
负债和所有者权益(或股东权益)总计(万元),98539,82548,73181,61015,60869,		
  
