报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),15639,6822,15059,18127,13379,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),--,--,--,1669,2806,
应收账款(万元),--,--,--,10737,9495,
预付款项(万元),2637,1244,378,122,598,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),--,--,--,18649,15779,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),12924,11367,6687,6853,7633,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),1497,2702,2160,23,191,
流动资产合计(万元),66092,46632,39280,56179,49882,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),76901,62291,50714,--,--,
累计折旧(万元),23255,19299,16676,--,--,
固定资产净值(万元),53645,42992,34038,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),53645,42992,34038,27067,23404,
在建工程(万元),--,14995,16047,5676,3614,
工程物资(万元),--,--,--,--,5,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),5993,6229,6465,5433,5618,
开发支出(万元),--,--,--,--,--,
商誉(万元),347,--,--,--,--,
长期待摊费用(万元),--,--,--,835,111,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1155,671,189,96,69,
其他非流动资产(万元),955,1389,848,417,479,
非流动资产合计(万元),72988,66276,57588,39523,33300,
资产总计(万元),139080,112909,96868,95702,83182,
短期借款(万元),2059,4574,--,--,--,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,--,--,--,
应付账款(万元),--,--,--,2834,3725,
预收账款(万元),1592,1052,1844,926,467,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),921,436,294,185,192,
应交税费(万元),2499,1207,1864,554,405,
应付利息(万元),--,--,--,--,--,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),--,--,--,12775,21107,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),5000,--,12000,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),34935,27459,35980,17274,25897,
长期借款(万元),--,5000,--,12000,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),4211,3757,3686,3746,3569,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),4211,8757,3686,15746,3569,
负债合计(万元),39145,36216,39666,33020,29466,
实收资本(或股本)(万元),15000,15000,15000,15000,15000,
资本公积(万元),987,987,987,16514,16214,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),8865,7487,6201,4744,3888,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),74225,53219,35014,26236,18615,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),99077,76693,57202,62493,53716,
少数股东权益(万元),858,--,--,189,--,
所有者权益(或股东权益)合计(万元),99935,76693,57202,62683,53716,
负债和所有者权益(或股东权益)总计(万元),139080,112909,96868,95702,83182,		
  
