报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),63827,15995,11966,6918,4660,6423,6588,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,14,117,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),603,1085,524,696,130,371,416,
应收账款(万元),10644,13704,10422,9231,9080,7627,5006,
预付款项(万元),349,802,703,723,1222,858,925,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),730,368,331,292,305,743,4736,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),13275,14582,10456,9402,9179,7574,7541,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),28798,22163,--,--,1326,6070,2000,
流动资产合计(万元),118226,68700,34402,27261,25902,29680,27329,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),22179,16860,16126,15584,14377,--,--,
累计折旧(万元),9652,8655,7513,6596,5564,--,--,
固定资产净值(万元),12527,8204,8613,8988,8812,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),12527,8204,8613,8988,8812,8828,8868,
在建工程(万元),6594,8266,3661,76,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),2508,2571,2621,2545,2601,2596,593,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),94,174,255,306,235,8,26,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),183,215,197,135,143,127,80,
其他非流动资产(万元),1814,1556,809,337,672,296,390,
非流动资产合计(万元),23719,20987,16155,12387,12464,11855,9957,
资产总计(万元),141945,89686,50557,39648,38367,41535,37287,
短期借款(万元),49125,100,5320,4800,7670,11750,11420,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),4540,6392,3066,2711,3920,3799,5077,
应付账款(万元),11555,13851,11116,6599,7210,6600,5769,
预收账款(万元),531,548,432,267,394,357,380,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1867,1738,1625,1462,1214,1023,537,
应交税费(万元),706,892,836,1246,1569,1169,608,
应付利息(万元),61,0,7,24,12,15,21,
应付股利(万元),--,--,--,--,--,1071,2000,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),274,306,584,266,380,380,575,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,55,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),68659,23827,22986,17375,22368,26164,26442,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),121,173,157,124,53,42,25,
长期递延收益(万元),136,68,77,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),257,241,233,124,53,42,25,
负债合计(万元),68916,24067,23219,17499,22421,26206,26467,
实收资本(或股本)(万元),8800,8800,6600,6600,6600,6181,6181,
资本公积(万元),35097,35097,6512,6512,6512,4580,1146,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3105,2346,1605,936,295,3416,2607,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),26027,19376,12621,8101,2539,1152,885,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),73029,65619,27338,22149,15946,15329,10819,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),73029,65619,27338,22149,15946,15329,10819,
负债和所有者权益(或股东权益)总计(万元),141945,89686,50557,39648,38367,41535,37287,		
  
