报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),247575,115819,148838,104425,141273,141280,120998,52991,40325,62081,36301,42270,18525,
结算备付金(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
应收票据(万元),114,473,318,0,104,33,20,44,--,0,--,--,0,
应收账款(万元),30588,31396,34960,16887,19158,30428,31981,33378,38080,24692,48891,34410,17216,
预付款项(万元),743,2357,1100,7342,4457,4458,12209,1241,6986,1559,1854,2896,8,
应收保费(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
应收股利(万元),1957,--,0,0,--,--,--,--,--,0,--,--,0,
其他应收款(万元),1148,1803,919,1017,711,600,776,113,112,140,23441,1483,89,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
存货(万元),62349,58583,60729,54126,61388,143887,127666,104260,81871,65196,9822,6424,2695,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),7932,3183,2930,653,1116,15503,14153,151,112,81,133,155,235,
流动资产合计(万元),352407,213613,249794,184451,228208,336189,307804,192177,167486,153749,120442,87639,38768,
发放贷款及垫款(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),61815,52143,12341,8998,8998,--,--,--,--,0,0,--,0,
持有至到期投资(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),260160,297625,295250,296037,164220,154967,123211,83890,78568,76201,198,198,489,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),593,178,189,201,212,224,235,247,258,270,281,293,304,
固定资产原值(万元),572452,571765,570023,524796,511368,505835,528642,531233,526079,509271,502968,395828,224735,
累计折旧(万元),290695,267420,244326,222926,201719,184931,183888,169188,150229,132019,114183,95631,74966,
固定资产净值(万元),281757,304345,325697,301871,309650,320904,344754,362046,375849,377252,388786,300197,149770,
固定资产减值准备(万元),1050,915,915,495,679,679,7839,10401,10401,10401,10401,10401,0,
固定资产(万元),280707,303430,324783,301376,308971,320225,336915,351645,365448,366851,378384,289796,149770,
在建工程(万元),32218,9699,4503,15632,6947,3072,710,2404,2741,9948,4969,71557,181273,
工程物资(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,0,0,--,--,--,--,--,0,--,--,0,
