报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10261,23331,20852,15256,8742,9636,6607,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),12,--,--,--,--,--,--,
应收账款(万元),45312,32917,13247,14220,13018,3768,4265,
预付款项(万元),1692,1121,417,297,227,178,116,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),2773,2479,1639,1648,1009,814,542,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),23608,21559,18005,14912,15198,16397,17622,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),24,47,4,--,--,15,17,
流动资产合计(万元),83681,81454,54163,46333,38194,30809,29170,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),79,81,83,86,88,88,--,
固定资产原值(万元),22381,21225,18398,18102,17410,17104,--,
累计折旧(万元),4987,4093,3496,2918,2330,1587,--,
固定资产净值(万元),17394,17131,14903,15184,15080,15517,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),17394,17131,14903,15184,15080,15517,1069,
在建工程(万元),220,200,--,--,28,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),876,854,906,945,945,995,830,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),6336,--,--,--,--,--,--,
长期待摊费用(万元),1551,1462,655,887,1411,1412,938,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),910,676,423,347,235,254,105,
其他非流动资产(万元),--,--,--,92,--,--,14060,
非流动资产合计(万元),27365,20404,16969,17541,17787,18265,17002,
资产总计(万元),111046,101858,71132,63874,55981,49074,46172,
短期借款(万元),30884,31112,8274,8384,12579,10999,6980,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),5083,6435,10382,8424,2208,--,--,
应付账款(万元),13172,14205,17115,14302,10470,6537,8135,
预收账款(万元),602,479,948,1511,1156,4491,7982,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1110,1145,865,754,646,604,541,
应交税费(万元),2087,1811,1281,1581,1433,1047,839,
应付利息(万元),52,42,19,24,38,36,19,
