报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),105407,124243,116007,85773,102775,94689,102781,25200,17865,23036,22418,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),2493,--,167,155,205,201,375,359,451,629,302,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6211,8637,4383,3732,7890,5405,3178,2292,5241,69,179,
应收账款(万元),69081,69464,49335,70887,47146,17958,20739,18026,15804,12051,7706,
预付款项(万元),4316,4925,5863,7293,6297,10266,16469,14766,6688,10929,10026,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,61,736,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),33462,29610,25074,11152,8518,5336,4396,4173,6912,8002,6622,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),29971,31259,26717,26927,30031,24445,25849,22515,28248,13916,2984,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),297,1108,1693,2988,2868,2868,2868,--,--,--,--,
其他流动资产(万元),10735,8898,14442,6148,18370,1500,6,--,--,--,--,
流动资产合计(万元),308806,303641,271169,232282,224102,162668,176662,87333,81209,68632,50237,
发放贷款及垫款(万元),37263,25498,27428,16491,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,1343,1493,1443,--,--,--,--,--,--,--,
持有至到期投资(万元),--,2000,--,--,--,--,--,--,--,--,--,
长期应收款(万元),4874,19493,22511,17845,10210,5631,4482,--,--,--,--,
长期股权投资(万元),30346,24331,13808,13510,10138,10356,8126,9102,11849,7165,2896,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),42360,8969,6639,5387,5387,5363,5363,5355,5395,5147,373,
固定资产原值(万元),323590,245870,206195,186713,124326,92524,85284,66462,53813,--,29857,
累计折旧(万元),96810,79702,64638,51494,40044,29967,24063,16655,13484,--,7883,
固定资产净值(万元),226779,166168,141558,135219,84283,62557,61222,49808,40329,--,21973,
固定资产减值准备(万元),1424,1214,1835,5202,5282,3769,4002,2497,2519,--,2553,
固定资产(万元),225355,164954,139723,130016,79001,58788,57219,47310,37810,26874,19420,
在建工程(万元),125365,160570,145561,92081,72441,28835,23915,30080,32234,35648,18491,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),87519,91231,82835,73491,50397,43904,29856,16968,5997,6582,5840,
开发支出(万元),1786,1074,989,--,--,--,--,--,--,--,--,
商誉(万元),121314,123599,111886,67825,34540,9953,4279,305,2688,2688,3388,
长期待摊费用(万元),4445,1998,503,453,158,188,115,--,18,36,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2600,1522,2057,1687,1747,1059,944,915,1007,933,1018,
其他非流动资产(万元),19675,19289,19743,32501,10427,--,--,1004,--,--,--,
非流动资产合计(万元),665640,620374,547746,436240,274446,164078,134299,111039,96999,85074,51426,
资产总计(万元),974446,924015,818915,668522,498547,326746,310961,198372,178208,153706,101663,
短期借款(万元),183410,187264,173586,127120,55926,26572,3811,12811,28800,30974,18500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,45,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),15000,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),55836,70513,71326,44694,29073,15793,20974,15416,14570,7911,6044,
预收账款(万元),299,13936,12267,7856,3484,3838,5867,8656,5535,4242,1839,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8275,6298,4902,4341,4892,3348,2445,2488,1644,2514,885,
应交税费(万元),8124,6181,9427,5206,3584,-11,1354,-1102,-371,687,1284,
应付利息(万元),211,89,49,455,226,--,--,--,--,--,--,
应付股利(万元),326,659,224,820,159,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),20758,30723,38638,31376,17642,4663,11487,6054,3487,3274,3621,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),44098,613,29655,35810,15790,5762,16037,5507,11245,348,2800,
其他流动负债(万元),868,738,706,1599,966,607,366,366,251,--,--,
流动负债合计(万元),352401,317015,340780,259277,131742,60572,62342,50194,65161,49993,34973,
长期借款(万元),43580,29255,39791,37861,37646,12471,11100,34196,26559,24900,--,
应付债券(万元),90281,128973,35717,35637,35563,--,--,--,--,--,--,
长期应付款(万元),89,169,205,435,616,1908,3095,3620,274,546,776,
专项应付款(万元),444,208,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),17599,15590,15271,12452,8306,--,--,--,--,--,--,
递延所得税负债(万元),1436,339,301,223,199,172,187,259,140,105,31,
其他非流动负债(万元),--,281,281,683,617,6626,6943,5134,2190,2078,1389,
非流动负债合计(万元),153429,174815,91565,87292,82948,21177,21324,43209,29164,27629,2195,
负债合计(万元),505830,491830,432346,346568,214689,81749,83666,93403,94325,77622,37168,
实收资本(或股本)(万元),88710,88824,88715,86938,34784,22571,15048,12548,12548,6274,6274,
资本公积(万元),49865,50583,51892,36092,87471,85537,93060,--,--,3548,3548,
减:库存股(万元),6777,12468,21010,9993,12270,--,--,--,--,--,--,
专项储备(万元),556,313,191,15,--,--,--,--,--,--,--,
盈余公积(万元),20292,19926,19085,15389,13323,11074,9317,7075,7075,7116,7116,
一般风险准备(万元),561,411,411,247,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),249294,225065,189298,146725,121000,105028,91975,75070,54698,45750,34918,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,-33,2,-59,40,54,55,
归属于母公司股东权益合计(万元),404193,372910,328889,275316,244234,224177,209402,94635,74361,62742,51911,
少数股东权益(万元),64423,59275,57680,46638,39624,20820,17892,10334,9522,13342,12584,
所有者权益(或股东权益)合计(万元),468616,432185,386569,321954,283858,244996,227295,104968,83883,76084,64495,
负债和所有者权益(或股东权益)总计(万元),974446,924015,818915,668522,498547,326746,310961,198372,178208,153706,101663,		
  
