报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),6558,7605,7939,7477,8767,2435,1895,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),3114,4069,2674,2793,2050,933,2256,
应收账款(万元),11551,5928,5420,4820,4397,3036,2365,
预付款项(万元),296,96,172,92,247,32,45,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,37,8,--,30,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),24,287,--,--,33,11,21,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),11904,4720,4957,5481,4698,2572,1791,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),1920,8546,--,32,95,--,1000,
流动资产合计(万元),35366,31287,21170,20695,20320,9020,9374,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),30567,13087,5382,5220,4646,--,--,
累计折旧(万元),9345,2393,1914,1574,1254,--,--,
固定资产净值(万元),21221,10694,3468,3647,3392,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),21221,10694,3468,3647,3392,3330,1851,
在建工程(万元),6295,1871,8564,4703,1484,--,1252,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),5556,2013,2083,2093,2069,2113,363,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),15940,--,--,--,--,--,--,
长期待摊费用(万元),1227,3,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),313,144,177,129,91,33,28,
其他非流动资产(万元),2087,177,60,124,1066,312,223,
非流动资产合计(万元),52639,14902,14351,10695,8102,5787,3716,
资产总计(万元),88005,46190,35521,31390,28422,14807,13090,
短期借款(万元),16500,5500,5300,5020,6650,1100,200,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),1327,1356,2204,4202,630,10,--,
应付账款(万元),6059,4189,5915,2407,3307,1478,812,
预收账款(万元),38,11,17,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),556,85,171,180,87,116,52,
应交税费(万元),253,83,306,335,323,213,208,
应付利息(万元),73,7,7,7,11,4,3,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1129,17,12,6,10,3,1,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1200,400,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),25934,11248,13932,12159,11018,4124,1675,
长期借款(万元),5000,--,--,--,--,--,1200,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),40,81,91,83,84,61,--,
长期递延收益(万元),982,920,1391,1272,1194,1205,1329,
递延所得税负债(万元),478,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),6500,1001,1481,1355,1279,1266,2529,
负债合计(万元),32433,12249,15413,13513,12297,5390,4204,
实收资本(或股本)(万元),7431,6800,5100,5100,5100,4500,4500,
资本公积(万元),36130,17261,6956,6956,6956,2281,2281,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1327,1327,1144,819,542,399,210,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),7576,8553,6908,5002,3528,2237,1894,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52461,33941,20108,17877,16125,9417,8886,
少数股东权益(万元),3111,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),55571,33941,20108,17877,16125,9417,8886,
负债和所有者权益(或股东权益)总计(万元),88005,46190,35521,31390,28422,14807,13090,		
  
