报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),72189,42327,24767,10306,13424,15277,11688,10938,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),21,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),239,1060,493,992,2226,2938,271,2099,
应收账款(万元),43052,27876,9900,11182,9235,8776,6549,3705,
预付款项(万元),21572,16655,6715,2996,5240,5626,2425,4173,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),48,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),2291,3152,1223,1162,1420,605,1106,176,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),66657,37978,19002,18564,29477,16895,13243,20204,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,5,5,6,--,--,--,--,
其他流动资产(万元),4748,47620,17094,12029,5924,1548,--,--,
流动资产合计(万元),210816,176672,79198,57238,66944,51666,35281,41294,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),282,282,282,282,282,282,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),456,446,428,356,--,--,80,80,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),75,91,108,124,141,--,--,--,
固定资产原值(万元),65217,49171,32458,30617,28670,--,--,--,
累计折旧(万元),20353,15869,14029,11810,9834,--,--,--,
固定资产净值(万元),44863,33302,18428,18807,18836,--,--,--,
固定资产减值准备(万元),104,104,104,104,104,--,--,--,
固定资产(万元),44759,33198,18324,18703,18732,17909,18453,20128,
在建工程(万元),9044,4336,3231,156,548,821,77,258,
工程物资(万元),815,424,150,111,93,137,117,25,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),146,85,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),50974,11212,10503,9237,5344,4547,4737,5216,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),262,337,412,487,33,--,--,43,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),3330,1610,963,827,887,675,287,492,
其他非流动资产(万元),1998,829,5398,489,212,583,--,--,
非流动资产合计(万元),112141,52850,39799,30771,26272,24953,23751,26242,
资产总计(万元),322957,229522,118997,88010,93216,76618,59032,67536,
短期借款(万元),24300,2600,--,--,--,4000,10000,11770,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),22,--,--,44,9,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),22576,12474,11323,2428,19452,12202,8583,7211,
应付账款(万元),36553,21697,11752,14138,13232,10839,6010,6430,
预收账款(万元),30458,21267,21089,11771,12723,12182,6967,14058,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3439,2990,2277,1996,1746,1378,1535,1741,
应交税费(万元),2818,1284,673,956,669,1009,-1998,326,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,2575,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),5147,1073,957,725,535,349,252,163,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),125312,63386,48071,32059,48367,41958,31349,44275,
长期借款(万元),--,3100,3100,100,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,0,--,243,245,147,149,85,
预计非流动负债(万元),1162,1418,544,261,261,222,356,408,
长期递延收益(万元),90,--,--,--,--,750,--,--,
递延所得税负债(万元),737,100,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,250,532,
非流动负债合计(万元),1989,4618,3644,604,506,1119,754,1025,
负债合计(万元),127301,68004,51715,32662,48873,43077,32104,45300,
实收资本(或股本)(万元),16940,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),71605,73691,8883,8761,8472,8472,8472,7727,
减:库存股(万元),2236,--,--,--,--,--,--,--,
专项储备(万元),1873,1445,1228,1329,1011,762,510,861,
盈余公积(万元),3854,3854,3329,1906,1521,1318,1280,756,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),103620,70480,44802,34300,24339,13989,7666,1902,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),195656,161471,67242,55296,44343,33541,26928,20246,
少数股东权益(万元),--,47,40,52,--,--,--,1990,
所有者权益(或股东权益)合计(万元),195656,161518,67282,55347,44343,33541,26928,22237,
负债和所有者权益(或股东权益)总计(万元),322957,229522,118997,88010,93216,76618,59032,67536,		
  
