报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),16483,18715,42880,63896,11646,10766,14042,16963,61346,9570,10823,8404,6038,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,214,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),705,969,766,720,616,710,200,--,--,0,--,0,0,
应收账款(万元),37055,32625,30667,30473,35128,32446,30912,26890,17590,12198,10054,3722,3021,
预付款项(万元),1367,2466,3371,4887,4305,4349,7542,5564,3664,964,2077,7685,779,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应收款(万元),4587,3499,3339,3985,4153,4044,3335,3292,2739,1779,1955,1962,727,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),178231,182053,199710,209269,213379,212334,188327,164090,104839,76118,67713,51770,37158,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),7370,2462,2034,1580,1442,3081,5104,4425,395,321,262,0,0,
流动资产合计(万元),245797,242790,282768,314809,270669,267730,249462,221224,190573,100950,92885,73543,47937,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),9,9,9,9,9,--,--,--,--,0,454,1700,506,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),4488,4388,4342,4322,4239,4332,4173,195,198,192,770,189,159,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),37732,30549,24420,21695,22609,23524,24438,27249,16538,17158,17777,18271,18887,
固定资产原值(万元),65755,74007,79868,52906,46656,43083,42242,24251,32972,32741,31463,10525,9689,
累计折旧(万元),23190,21637,18748,16708,14282,12394,10462,7986,7798,6505,4920,3488,3114,
固定资产净值(万元),42565,52370,61120,36198,32373,30689,31780,16265,25174,26236,26543,7037,6574,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,260,260,260,286,
固定资产(万元),42565,52370,61120,36198,32373,30689,31780,16265,25174,25976,26283,6777,6288,
在建工程(万元),1204,1095,--,17319,5139,661,387,25,--,0,--,41,15,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),4355,4422,3875,3643,3550,3617,3675,3707,1924,1348,1290,1261,1182,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期待摊费用(万元),12857,10941,13369,15570,14973,14654,12627,12259,7215,5497,3588,1849,1811,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),10068,10591,9518,10590,9067,7416,6134,4625,2032,1273,1072,920,747,
其他非流动资产(万元),895,825,1068,512,3150,3248,--,4030,--,0,--,0,0,
非流动资产合计(万元),114172,115189,117722,109858,95109,88140,83214,68354,53081,51443,51234,31007,29595,
资产总计(万元),359969,357979,400490,424667,365778,355870,332676,289578,243654,152394,144119,104550,77531,
短期借款(万元),54712,52599,109844,98819,98945,102300,140980,98011,72825,55500,57500,31000,14000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付账款(万元),25991,26326,21542,15594,14712,22235,21130,19146,15635,8262,5881,5631,3941,
预收账款(万元),1646,1514,1390,1803,1209,967,1213,374,846,201,209,360,56,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),6978,7156,4525,3940,3865,3117,2809,2741,1998,1550,1185,719,484,
应交税费(万元),5592,5586,5095,6892,7760,5763,5571,5024,1849,783,-1032,-1903,-1769,
应付利息(万元),77,146,248,1921,1942,1942,738,214,120,86,99,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,19,58,40,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),7105,5777,5373,4813,18857,3845,3745,3300,2942,2303,3686,2621,2044,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
