报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),200621,158196,153220,126815,104064,78405,68076,36790,28563,22586,
结算备付金(万元),--,--,--,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,--,
应收票据(万元),536,222,469,1520,390,500,78,658,91,63,
应收账款(万元),101548,116234,89495,89175,63936,43527,30590,14333,10309,8784,
预付款项(万元),38892,44592,46532,40414,37658,17729,10974,5983,2058,1328,
应收保费(万元),--,--,--,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,0,--,
其他应收款(万元),15482,14869,15670,16481,17537,13457,11539,8742,5028,3360,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,--,
存货(万元),42079,32950,44398,59087,52018,57839,54809,17650,8050,5101,
待摊费用(万元),--,--,--,--,--,--,--,--,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,--,
其他流动资产(万元),1138,327,141,1436,2627,5826,6156,--,0,--,
流动资产合计(万元),400297,367390,349925,334929,278229,217284,182221,84157,54100,41222,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,--,
可供出售金融资产(万元),1826,1566,404,244,288,--,--,--,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,0,--,
长期股权投资(万元),197,200,--,--,--,288,288,288,238,228,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,--,
投资性房地产(万元),3775,4637,3712,3839,3967,4094,4221,--,0,--,
固定资产原值(万元),--,--,--,--,--,8675,9516,14600,13748,12284,
累计折旧(万元),--,--,--,--,--,2601,3227,3976,3252,3345,
固定资产净值(万元),--,--,--,--,--,6074,6289,10624,10496,8939,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,--,
固定资产(万元),11717,7609,7414,6474,6266,6074,6289,10624,10496,8939,
在建工程(万元),--,3032,--,--,--,--,--,--,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,0,--,
无形资产(万元),377,522,917,1089,1214,1210,1077,181,371,567,
开发支出(万元),--,--,--,--,--,--,--,--,0,--,
商誉(万元),--,--,--,--,--,--,--,--,0,--,
长期待摊费用(万元),324,38,129,220,311,402,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,--,
递延所得税资产(万元),1778,988,915,1131,586,421,423,235,108,78,
其他非流动资产(万元),--,--,--,--,--,--,--,--,0,--,
非流动资产合计(万元),19994,18592,13490,12997,12631,12489,12298,11327,11213,9813,
资产总计(万元),420291,385982,363415,347926,290860,229773,194519,95484,65313,51035,
短期借款(万元),--,--,--,--,--,--,--,--,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,0,--,
应付票据(万元),3792,--,203,294,--,--,--,--,0,--,
应付账款(万元),109773,102238,90248,77604,55388,56787,36639,27400,20606,14371,
预收账款(万元),146081,145281,154181,166536,149413,98085,103527,28855,11892,8079,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,--,
应付职工薪酬(万元),21082,17290,14071,10913,9594,7741,1232,839,839,702,
应交税费(万元),4644,6102,4258,3718,4176,3784,976,231,1163,1985,
应付利息(万元),--,--,--,--,--,--,--,--,0,--,
应付股利(万元),22,17,13,11,9,7,4,3,1,--,
其他应交款(万元),--,--,--,--,--,--,--,--,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,0,--,
其他应付款(万元),10812,15576,15199,15989,11911,11895,10079,5729,3088,1308,
预提费用(万元),--,--,--,--,--,--,--,--,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,0,--,
其他流动负债(万元),4260,3520,1039,--,--,--,--,--,0,--,
流动负债合计(万元),300464,290024,279211,275064,230491,178299,152457,63057,37589,26445,
长期借款(万元),--,--,--,--,--,--,--,--,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,0,--,
长期递延收益(万元),714,198,257,561,--,--,--,--,0,--,
递延所得税负债(万元),--,--,--,--,664,--,--,--,0,--,
其他非流动负债(万元),--,--,--,--,--,263,606,1461,1217,1432,
非流动负债合计(万元),714,198,257,561,664,263,606,1461,1217,1432,
负债合计(万元),301178,290222,279469,275625,231156,178562,153064,64518,38806,27877,
实收资本(或股本)(万元),38160,38160,38160,38160,21200,21200,21200,11250,11250,11250,
资本公积(万元),250,250,250,250,250,250,250,3000,3000,3000,
减:库存股(万元),--,--,--,--,--,--,--,--,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,0,--,
盈余公积(万元),16371,12979,10860,9024,7461,6080,4426,3763,3075,2532,
一般风险准备(万元),--,--,--,--,--,--,--,--,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,0,--,
未分配利润(万元),64180,44314,34531,24828,30796,23696,15563,12953,9132,6326,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,0,--,
外币报表折算差额(万元),--,--,--,--,--,-15,16,--,0,--,
归属于母公司股东权益合计(万元),119112,95760,83946,72301,59704,51211,41456,30966,26457,23108,
少数股东权益(万元),--,--,--,--,--,--,--,--,50,50,
所有者权益(或股东权益)合计(万元),119112,95760,83946,72301,59704,51211,41456,30966,26507,23158,
负债和所有者权益(或股东权益)总计(万元),420291,385982,363415,347926,290860,229773,194519,95484,65313,51035,		
  
