报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),249719,144805,49663,51535,34937,36552,15854,36173,56672,38852,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),199,--,--,--,32,177,251,--,2211,252,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),21568,27193,8243,4457,9415,24646,16265,25655,8952,2276,
应收账款(万元),39867,12502,20302,24458,10200,15540,2784,2652,3655,1144,
预付款项(万元),19277,10335,15465,7802,9919,67591,62965,47504,32102,19551,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,42,421,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),11246,7143,3089,3674,3594,2951,3156,3236,336,2,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),143797,76670,67062,66164,51007,54153,39574,33599,53019,22589,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,2000,7,42,--,--,--,--,3700,--,
其他流动资产(万元),73591,71019,33153,57302,44347,72366,12221,--,--,--,
流动资产合计(万元),559263,351668,196983,215434,163451,273976,153069,148860,161069,84668,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,7617,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,2000,2000,2000,2000,--,--,--,--,
长期股权投资(万元),8118,4215,2464,2342,2218,1958,1803,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1217593,911477,890938,796154,--,482066,322065,271668,208411,--,
累计折旧(万元),445119,361349,286861,216989,--,143703,112058,89183,68557,--,
固定资产净值(万元),772474,550129,604077,579165,--,338362,210007,182486,139854,--,
固定资产减值准备(万元),--,--,--,--,--,105,--,--,--,--,
固定资产(万元),772474,550129,604077,579165,403232,338257,210007,182486,139854,85420,
在建工程(万元),299597,141717,20807,37014,107211,31901,43393,1253,14412,4667,
工程物资(万元),1239,2123,151,108,2690,1044,1144,--,198,318,
固定资产清理(万元),--,--,--,--,1552,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),59598,30277,30964,25544,24585,17154,9971,5711,5845,5210,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1431,1551,844,501,416,133,95,160,63,43,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3940,3703,2942,5616,3984,4948,2299,579,529,338,
其他非流动资产(万元),11257,19707,851,1053,1255,--,--,--,--,--,
非流动资产合计(万元),1157655,753422,665100,653344,549142,397394,268712,190188,160900,103613,
资产总计(万元),1716918,1105090,862083,868778,712593,671370,421781,339048,321969,188282,
短期借款(万元),306005,154840,121000,169848,135334,157266,106038,69801,83840,26063,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),1423,300,413,111,12,--,--,233,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),112073,40246,63376,97913,58550,47626,28100,19595,46911,49511,
应付账款(万元),95883,56561,74090,90985,55712,69618,29530,28701,48129,22732,
预收账款(万元),21739,18073,23061,4461,5954,3906,3538,4621,4146,1555,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),11772,8392,6323,5633,5053,1462,1641,1463,764,201,
应交税费(万元),24910,28288,12407,999,6830,1569,2898,3243,-966,2059,
应付利息(万元),1226,411,2556,890,1338,1667,234,361,338,28,
应付股利(万元),--,--,--,--,--,--,--,--,--,60,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),11180,1009,915,1148,2003,5402,823,1024,2202,1459,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),74810,36367,33215,18435,28425,7054,--,--,--,--,
其他流动负债(万元),--,--,40000,--,40000,40000,--,--,--,--,
流动负债合计(万元),661022,344487,377356,390423,339211,335571,172802,129042,185364,103668,
长期借款(万元),29167,82224,128539,188992,86914,79238,25500,--,--,--,
应付债券(万元),178481,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,4527,13240,21584,28939,--,--,--,156,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),20082,19126,15288,14722,10625,--,--,--,--,--,
递延所得税负债(万元),3921,3209,1405,--,232,280,335,371,541,649,
其他非流动负债(万元),--,--,--,--,--,1525,1141,628,--,--,
非流动负债合计(万元),231651,104559,149760,216955,119355,109982,26975,999,541,804,
负债合计(万元),892672,449046,527116,607377,458566,445552,199778,130041,185905,104472,
实收资本(或股本)(万元),85086,60200,52470,52470,23850,23850,23850,23850,14850,14850,
资本公积(万元),177834,193685,3231,3231,14383,14383,14383,14383,3956,4361,
减:库存股(万元),8670,--,--,--,--,--,--,--,--,--,
专项储备(万元),131,89,64,49,--,--,--,--,--,--,
盈余公积(万元),18267,15630,10669,9161,4797,4227,3137,2008,1705,1443,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),510420,386403,244329,173730,169766,144493,142241,129565,86730,46182,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,17,-10,-5,--,--,
归属于母公司股东权益合计(万元),824246,656044,310816,238693,212833,186969,183600,169801,107241,66836,
少数股东权益(万元),--,--,24151,22708,41194,38849,38403,39206,28823,16973,
所有者权益(或股东权益)合计(万元),824246,656044,334967,261401,254027,225818,222003,209007,136064,83810,
负债和所有者权益(或股东权益)总计(万元),1716918,1105090,862083,868778,712593,671370,421781,339048,321969,188282,		
  
