报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),19454,16165,8373,5374,4012,8315,8934,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),25,--,--,--,--,--,--,
应收账款(万元),96,133,18,2,177,67,243,
预付款项(万元),947,686,650,225,177,446,1122,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),56,74,41,54,65,66,67,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),12792,13111,10430,8909,10578,10147,9454,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),13000,17017,--,--,--,--,--,
流动资产合计(万元),46370,47187,19512,14565,15010,19042,19821,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),26000,15000,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),842,973,1133,1293,1452,--,--,
固定资产原值(万元),45458,45233,44661,44510,44724,--,--,
累计折旧(万元),18484,16427,14254,12391,10536,--,--,
固定资产净值(万元),26974,28806,30406,32119,34188,--,--,
固定资产减值准备(万元),140,140,195,195,367,--,--,
固定资产(万元),26834,28666,30211,31923,33821,34267,5648,
在建工程(万元),88,--,305,--,--,--,18727,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),5677,5637,5770,5909,6056,6226,6399,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,980,980,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),711,662,540,502,786,555,635,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),60153,50938,37959,39627,42116,42028,32388,
资产总计(万元),106523,98125,57471,54192,57126,61070,52209,
短期借款(万元),--,--,1000,--,2500,6000,8000,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),2425,3166,2560,2858,3508,4369,3232,
应付账款(万元),3742,3199,2475,2693,2572,4197,3604,
预收账款(万元),5804,4986,8403,6204,5460,6093,4357,
