报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),51053,36148,47484,67987,21365,24066,26518,21507,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,445,--,176,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),12107,10272,6071,6151,9238,3765,535,2651,
应收账款(万元),17767,17413,17965,14484,13165,12583,10813,8398,
预付款项(万元),2302,1952,1066,1086,1357,1559,1250,2571,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),85,108,176,222,374,438,670,393,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),11289,12008,9022,9818,8703,8862,9241,8815,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),29785,23978,9580,440,835,1162,2043,2356,
流动资产合计(万元),124388,101879,91364,100187,55038,52880,51069,46867,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),5817,7046,9076,723,723,723,844,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,844,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),99730,98451,82374,80624,79383,77167,--,--,
累计折旧(万元),44784,37675,30280,24164,17711,11553,--,--,
固定资产净值(万元),54946,60777,52094,56459,61672,65613,--,--,
固定资产减值准备(万元),1447,1447,1340,1340,1018,--,--,--,
固定资产(万元),53499,59330,50754,55119,60654,65613,61866,39704,
在建工程(万元),1250,1162,11243,3370,1149,846,1288,14332,
工程物资(万元),--,--,--,--,--,--,--,1485,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),9840,10079,9769,6832,6999,7167,7330,7484,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1471,1290,1279,638,517,244,243,261,
其他非流动资产(万元),374,235,908,571,160,--,--,--,
非流动资产合计(万元),72251,79140,83029,67253,70202,74594,71571,64108,
资产总计(万元),196640,181019,174393,167440,125240,127474,122640,110976,
短期借款(万元),21459,14160,9600,23558,29000,25800,26400,23400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,75,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,5750,6990,4000,6766,7623,4990,
应付账款(万元),15448,16590,14608,12162,14033,16083,11971,13567,
预收账款(万元),935,1245,854,715,1325,876,868,916,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1467,1675,1612,962,1280,1242,979,606,
应交税费(万元),1099,1056,921,402,984,254,253,895,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),875,526,817,174,439,439,500,1468,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1494,1494,1460,1460,4660,7060,1460,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),42778,36747,35622,46424,55796,58520,50054,45841,
长期借款(万元),--,--,--,--,3200,6400,12000,12000,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,15366,
预计非流动负债(万元),--,--,--,--,80,80,--,--,
长期递延收益(万元),8369,9863,11044,12505,13965,15425,16885,--,
递延所得税负债(万元),932,1121,1431,--,--,70,--,35,
其他非流动负债(万元),--,--,--,--,--,--,--,477,
非流动负债合计(万元),9301,10985,12475,12505,17245,21974,28885,27878,
负债合计(万元),52079,47731,48097,58928,73041,80495,78939,73719,
实收资本(或股本)(万元),20448,20448,20448,20448,7668,7668,7668,7668,
资本公积(万元),39697,39697,39697,39697,6509,6509,6509,6509,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,45,--,59,189,
盈余公积(万元),10514,8466,6856,5201,4136,4136,4136,4136,
