报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),64976,26936,26542,25548,59825,40918,68648,80613,47508,51782,46059,112895,79888,107406,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),68333,3887,3321,3589,3895,2018,1807,1908,6014,5210,3997,4234,3778,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),168,288,612,172,252,15,--,--,--,100,--,70,0,21,
应收账款(万元),32116,30637,14815,12335,9613,5144,8341,4737,7667,5533,3359,6906,5812,2175,
预付款项(万元),2906,1020,1685,1450,26602,2103,1752,1161,69276,124157,686,109,453,551,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,8023,4569,1873,--,0,19,--,--,0,--,--,0,0,
应收股利(万元),499,499,499,499,499,499,499,249,148,0,300,549,0,0,
其他应收款(万元),3284,2104,42208,81220,122217,122730,115683,3712,4720,4531,1458,3113,2800,2639,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
存货(万元),404556,301081,314233,325645,309115,284458,194520,191926,87265,8916,11690,5489,2170,910,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,30000,--,--,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),13066,55774,32616,50277,23164,17508,32703,56039,--,0,--,--,0,0,
流动资产合计(万元),589903,460248,441101,502609,555180,475393,423971,340345,222599,200229,67549,133366,94900,113702,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),--,232988,208613,129382,129073,129073,--,--,--,0,0,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
长期股权投资(万元),570245,512333,477120,445679,417459,378736,377737,219063,203573,206739,188443,160940,159289,157979,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),1921,2002,3211,3301,3428,3542,2273,1781,1617,1480,--,--,0,0,
固定资产原值(万元),459315,440019,420981,401417,262394,244274,241735,234852,234579,234887,277288,2606103,2612106,2480607,
累计折旧(万元),277902,265999,247573,232124,143749,134319,128904,119370,111042,100133,129559,434880,351598,275456,
固定资产净值(万元),181413,174020,173408,169292,118645,109955,112832,115483,123537,134754,147729,2171223,2260507,2205151,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),181413,174020,173408,169292,118645,109955,112832,115483,123537,134754,147729,2171223,2260507,2205151,
在建工程(万元),1008783,829464,119781,103013,25880,12771,3079,2603,1376,1017,4291,5087,3140,112107,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
