报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),417826,289301,435018,350858,249502,189694,245535,170657,106388,68561,40671,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,273,--,--,25,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),118585,67057,56067,19692,14113,1652,2554,4196,204,150,390,
应收账款(万元),1139671,1174576,1181680,1093306,1036314,622537,489310,301178,208696,150138,114795,
预付款项(万元),44276,42110,36980,39121,40484,38248,28946,9686,7450,8309,3044,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,46,1246,400,--,--,--,
应收股利(万元),1623,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),147241,29924,30574,34861,35814,39457,23698,20555,13850,12217,7220,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),215976,206065,205060,313887,353428,419476,324644,186535,106925,94778,80447,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),661,85,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),80575,61180,41781,2370,3192,667,343,432,39,--,--,
流动资产合计(万元),2166432,1870298,1987160,1854094,1734075,1311776,1116277,693913,443552,334152,246592,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),196618,187253,194909,26390,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,85,16,16,2,2,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8134,2917,3007,319,319,63630,4411,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1907,336,391,446,497,548,600,--,--,--,89,
固定资产原值(万元),180389,174296,162598,165624,133959,93394,82649,57864,46254,41111,--,
累计折旧(万元),73302,68358,58808,53689,35350,23244,17770,11880,8602,5811,--,
固定资产净值(万元),107087,105937,103791,111934,98609,70151,64878,45984,37652,35300,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),107087,105937,103791,111934,98609,70151,64878,45984,37652,35300,29830,
在建工程(万元),--,--,--,--,10917,9369,1111,9001,6656,2119,5579,
工程物资(万元),--,--,--,--,--,--,--,--,--,76,78,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),83257,87209,87619,89562,50134,20908,23990,19914,20395,20844,9965,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),112264,120749,124344,120028,63384,22892,22892,--,--,--,--,
长期待摊费用(万元),8290,2586,261,490,1195,1039,498,180,267,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),43984,33307,32513,29956,23061,17074,9547,6583,4682,3237,1944,
其他非流动资产(万元),900,--,1000,--,--,--,--,--,--,--,--,
非流动资产合计(万元),562440,540294,547921,379141,248132,205613,127929,81662,69652,61576,47485,
资产总计(万元),2728872,2410592,2535081,2233235,1982208,1517389,1244205,775574,513204,395728,294078,
短期借款(万元),301011,153135,218765,270130,205385,198768,120028,34318,52800,24200,14200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
