报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),13925,8650,6250,4290,7114,2279,4318,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),5786,4036,2321,2090,2570,3683,4007,
应收账款(万元),17463,14794,14335,11194,9810,8876,4937,
预付款项(万元),2530,723,245,156,40,62,611,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),741,617,642,1222,1648,2974,2672,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),8221,6652,4319,4383,3348,3813,5726,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),14164,14933,127,75,--,--,--,
流动资产合计(万元),62830,50405,28238,23410,24530,21688,22270,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,668,789,126,126,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,126,126,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),341,350,363,169,--,--,--,
固定资产原值(万元),29971,20089,19886,19514,7686,7292,7243,
累计折旧(万元),6915,6135,5165,4132,3955,3495,3457,
固定资产净值(万元),23055,13955,14720,15382,3731,3798,3787,
固定资产减值准备(万元),369,369,369,369,0,0,0,
固定资产(万元),22687,13586,14352,15014,3730,3797,3786,
在建工程(万元),2370,11234,1631,1604,8720,2799,181,
