报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),65576,45283,71751,22963,14783,12224,12984,10479,13761,12502,16043,21267,5179,1462,2764,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收票据(万元),2969,2503,1598,2509,3588,2007,3011,4958,3433,1841,600,707,280,385,--,
应收账款(万元),20657,18974,18177,18484,21143,18212,15852,13427,13785,10356,3320,4448,3632,3276,3147,
预付款项(万元),1217,3615,2330,1931,1170,2166,1757,2839,3650,760,289,2844,703,735,744,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收利息(万元),38,98,--,--,--,4,3,10,2,82,57,129,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他应收款(万元),186,376,441,367,721,245,612,751,376,125,48,54,70,574,23,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
存货(万元),17147,12314,10478,11887,14138,20794,18115,15478,10692,6984,3433,5056,2805,3201,2629,
