报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),148893,103121,69863,76812,60349,27910,20814,14860,9846,7973,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),69,24,--,--,--,--,--,--,--,101,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6315,4426,1816,1983,185,21,95,50,375,105,
应收账款(万元),37416,47500,48552,37898,34952,26217,24247,9770,13677,7378,
预付款项(万元),421,574,574,174,327,139,75,309,988,1528,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),599,265,215,870,609,--,118,63,20,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1268,887,1130,568,571,952,374,374,268,1750,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),16402,18712,20800,33267,37972,20745,17978,15018,9028,3542,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21520,44481,798,28,4540,58,--,--,--,--,
流动资产合计(万元),232904,219991,143748,151600,139504,76043,63700,40444,34204,22377,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7287,10730,10100,175,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),538,641,745,848,952,1055,398,427,456,485,
固定资产原值(万元),15309,14267,13868,12546,11446,10281,10568,--,--,--,
累计折旧(万元),8906,8091,7082,5443,4306,3391,2822,--,--,--,
固定资产净值(万元),6403,6175,6786,7103,7140,6890,7745,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),6403,6175,6786,7103,7140,6890,7745,2226,1212,818,
在建工程(万元),3027,112,91,33,56,--,--,2671,74,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4466,4872,2697,613,665,659,690,689,655,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),6566,11886,12010,420,--,--,--,--,--,--,
