报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),22540,32357,13643,29564,11050,3973,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,2,--,
应收账款(万元),3162,4915,1885,4379,2805,3487,
预付款项(万元),2543,2460,2216,1961,2176,870,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),1346,--,--,--,--,--,
其他应收款(万元),16616,15855,14623,11818,20662,7778,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),4216,2839,2550,1758,1445,1006,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),101883,87117,17154,11967,3887,12000,
流动资产合计(万元),152306,145543,52071,61448,42027,29114,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),165,--,2,87,294,563,
长期股权投资(万元),4767,5505,5072,5308,536,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),151578,130006,108600,88704,72035,--,
累计折旧(万元),66385,53170,40434,30354,21266,--,
固定资产净值(万元),85192,76836,68166,58350,50769,--,
固定资产减值准备(万元),--,--,--,583,--,--,
固定资产(万元),85192,76836,68166,57767,50769,39391,
在建工程(万元),4485,1862,1692,1902,964,1818,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),161,150,158,121,127,80,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),1544,1544,1544,1674,--,--,
长期待摊费用(万元),60444,55424,50864,44880,39746,31668,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),9,13,5,158,38,13,
其他非流动资产(万元),13620,17823,14162,7736,4834,6505,
非流动资产合计(万元),170387,159157,141665,119634,97308,80039,
资产总计(万元),322693,304700,193736,181082,139335,109153,
短期借款(万元),--,--,--,--,--,7000,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),24244,25413,22702,26895,20221,13398,
预收账款(万元),36705,31217,29460,28685,21563,15332,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),10430,7847,7095,4516,1342,1381,
应交税费(万元),4441,2527,1848,3900,2112,1485,
应付利息(万元),4,28,31,60,146,91,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4355,4020,4091,4542,1544,9376,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),2413,15111,1608,5000,4940,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),82593,86163,66835,73597,51868,48063,
长期借款(万元),443,2856,17967,29575,50835,39200,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),20646,18319,13817,10394,8432,5558,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),21089,21175,31784,39969,59267,44758,
负债合计(万元),103681,107338,98619,113566,111135,92820,
实收资本(或股本)(万元),45300,45300,40000,40000,20000,20000,
资本公积(万元),75498,75498,3607,3607,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),11885,8904,5814,1619,1061,497,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),86329,67660,45696,22289,6640,-4648,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),219011,197361,95117,67516,27701,15848,
少数股东权益(万元),--,--,--,--,499,484,
所有者权益(或股东权益)合计(万元),219011,197361,95117,67516,28200,16333,
负债和所有者权益(或股东权益)总计(万元),322693,304700,193736,181082,139335,109153,		
  
