报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),54951,99435,14489,7002,3820,3632,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1182,712,113,242,159,106,
应收账款(万元),66613,57426,52600,50719,42475,21252,
预付款项(万元),389,511,306,494,416,357,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1732,1658,1438,938,17444,15466,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),30264,25881,17413,14025,14465,13362,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,205,--,--,--,
其他流动资产(万元),20582,299,194,111,87,1251,
流动资产合计(万元),175713,185922,86757,73530,78866,55426,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),63094,27687,25678,23914,24164,--,
累计折旧(万元),13020,10618,8296,5865,4290,--,
固定资产净值(万元),50074,17069,17381,18049,19874,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),50074,17069,17381,18049,19874,20469,
在建工程(万元),15062,10293,4567,--,642,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4602,4085,3854,2537,2612,2625,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),487,17,43,69,95,121,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1026,595,630,661,435,513,
其他非流动资产(万元),7361,3263,2273,3080,1569,1266,
非流动资产合计(万元),78612,35323,28749,24396,25227,24994,
资产总计(万元),254324,221245,115506,97926,104092,80420,
短期借款(万元),42598,20582,16979,29347,28093,32554,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),18,--,--,--,--,--,
应付票据(万元),616,1000,--,--,3500,--,
应付账款(万元),58661,57803,47015,42192,39972,25504,
预收账款(万元),730,693,495,1749,1489,930,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4898,4634,3982,3630,2940,2108,
应交税费(万元),300,1713,1193,1521,2172,789,
应付利息(万元),182,44,83,186,57,90,
应付股利(万元),--,--,--,254,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),79,50,38,70,84,723,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),108082,86519,69785,78948,78308,62699,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),1667,574,1498,2611,3965,3986,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2074,1210,1345,1479,1239,1339,
递延所得税负债(万元),1437,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),5178,1784,2842,4090,5203,5325,
负债合计(万元),113260,88303,72627,83038,83511,68024,
实收资本(或股本)(万元),19180,13700,10275,8000,10200,8000,
资本公积(万元),81956,87436,16795,2852,1,1,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2135,1440,687,102,772,679,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),37794,30366,15121,3934,9094,3518,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),141064,132943,42879,14888,20067,12198,
少数股东权益(万元),--,--,--,--,514,198,
所有者权益(或股东权益)合计(万元),141064,132943,42879,14888,20582,12396,
负债和所有者权益(或股东权益)总计(万元),254324,221245,115506,97926,104092,80420,		
  
