报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),61738,102242,114707,119420,85805,105452,128991,49842,37554,12072,7652,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),717,407,730,1618,455,100,--,--,--,6,--,
应收账款(万元),74214,44429,19928,2783,2156,1827,1372,216,--,254,5811,
预付款项(万元),4998,6669,2392,4674,9814,7756,8238,4860,2025,1499,4471,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),428,781,513,171,1522,2777,2107,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1618,3549,4037,1726,1215,1106,761,1462,1490,4964,5773,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),14869,14620,12115,7878,6903,6519,3281,2801,2067,3919,1486,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),38053,--,68000,--,43500,--,--,--,--,--,--,
其他流动资产(万元),1026,8657,2199,345,60361,33883,8660,195,--,2,13,
流动资产合计(万元),197660,181354,224620,138614,211730,159421,153411,59375,43135,22717,25207,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14353,14867,15549,8312,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),29079,113,80,2137,2101,2357,2148,--,--,--,46,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),621,286,303,320,337,--,--,--,--,--,--,
固定资产原值(万元),113102,91098,86202,63822,51899,45583,28033,21108,16072,--,--,
累计折旧(万元),35648,29012,22680,17225,12431,8346,5875,4138,2448,--,--,
固定资产净值(万元),77454,62086,63523,46597,39468,37237,22158,16969,13624,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),77454,62086,63523,46597,39468,37237,22158,16969,13624,7629,4128,
在建工程(万元),8461,14714,7133,19623,16087,5473,8838,3487,2105,2762,3571,
工程物资(万元),--,--,--,--,--,0,36,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),26298,20164,17880,18168,3975,3783,3232,4353,2726,984,956,
开发支出(万元),36100,29275,17268,11402,8612,4621,538,334,352,316,316,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),509,378,19,25,52,114,98,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),11258,5567,2351,937,1180,1501,1153,631,609,187,177,
其他非流动资产(万元),34794,82078,22709,76619,3950,31211,3016,3121,437,345,969,
非流动资产合计(万元),238926,229529,146815,184140,75761,86298,41219,28896,19853,12222,10162,
资产总计(万元),436586,410883,371435,322755,287492,245719,194629,88270,62988,34939,35369,
短期借款(万元),65000,60000,60000,60000,40000,22969,5000,--,--,1206,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),67787,29059,7918,9305,4985,5702,2886,711,2128,1823,2776,
预收账款(万元),7067,8908,4854,6991,7234,8017,3491,2223,1762,3355,3050,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3474,2470,2869,2972,2310,1050,833,291,433,1052,34,
应交税费(万元),6183,5765,6680,2777,3202,1550,1345,1769,3890,8807,1386,
