报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),44074,78862,16568,15720,14573,8520,5364,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),1257,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),9578,7442,4840,3095,1655,3367,1415,
应收账款(万元),88266,81812,66409,57983,40840,33166,28991,
预付款项(万元),12468,9226,4108,6441,4195,1510,852,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),4,5,4,1,147,29,1,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),879,1039,1400,1205,656,1848,1353,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),91875,54809,32785,27918,23933,16213,16494,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),9980,5438,2746,2208,1585,562,1370,
流动资产合计(万元),258382,238633,128860,114571,87585,65215,55840,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),3729,3693,1989,750,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),57647,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),2570,2637,2705,8245,8445,--,--,
固定资产原值(万元),28452,23942,19590,12493,10839,--,--,
累计折旧(万元),6916,4935,3429,2183,1171,--,--,
固定资产净值(万元),21536,19007,16161,10310,9668,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),21536,19007,16161,10310,9668,1370,705,
在建工程(万元),--,32,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,3,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),7532,5613,2433,1349,588,211,207,
开发支出(万元),3652,1630,--,--,--,--,--,
商誉(万元),7459,7459,7459,7459,4186,--,--,
长期待摊费用(万元),923,1,12,24,20,5,18,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),10129,3489,2593,1779,909,757,573,
其他非流动资产(万元),86427,297,2357,2327,3412,10500,5100,
非流动资产合计(万元),201605,43858,35708,32244,27227,12842,6606,
资产总计(万元),459987,282491,164567,146815,114812,78058,62446,
短期借款(万元),159970,48938,55445,48293,34637,27107,16481,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),10000,5000,5234,1504,1000,--,--,
