报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),11568,17399,42246,47256,31670,18119,12144,8782,5474,3433,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,601,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1880,498,1139,--,--,--,160,149,184,3,
应收账款(万元),8626,4287,1931,823,249,134,173,201,243,20,
预付款项(万元),2787,2507,2512,538,715,689,802,465,499,159,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),226,253,290,297,309,14,121,248,220,426,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),10250,10814,4252,2577,2194,2446,1983,1855,1884,1241,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),23549,33642,31077,--,7500,--,--,--,--,--,
流动资产合计(万元),58885,69401,83447,51490,42636,21403,15383,11701,9105,5282,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),30000,30000,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4082,142,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),158,165,171,177,--,--,--,--,--,--,
固定资产原值(万元),14088,13647,12513,12204,11995,10610,7116,1854,1299,--,
累计折旧(万元),5513,4716,3975,3113,2307,1513,900,511,253,--,
固定资产净值(万元),8575,8932,8538,9091,9688,9097,6215,1343,1046,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),8575,8932,8538,9091,9688,9097,6215,1343,1046,794,
在建工程(万元),39032,24627,7586,1897,84,40,168,2946,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11210,7784,6394,6535,6070,2761,2904,2928,2933,177,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),441,441,--,--,--,--,--,--,--,--,
长期待摊费用(万元),41,22,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),146,69,37,12,5,1,2,4,10,4,
其他非流动资产(万元),235,188,9634,18,--,--,--,--,--,--,
非流动资产合计(万元),93922,72369,32361,17731,15847,11900,9290,7221,3988,974,
资产总计(万元),152807,141770,115808,69222,58483,33303,24673,18922,13094,6257,
短期借款(万元),14500,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4121,4064,1178,--,--,--,--,--,--,--,
应付账款(万元),6564,8527,5313,3436,3030,2506,1895,1102,1110,679,
预收账款(万元),1813,10932,1673,681,167,658,597,317,392,489,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),767,1100,820,677,615,498,264,218,135,117,
应交税费(万元),1042,1410,1616,1255,1209,1166,944,878,750,134,
应付利息(万元),23,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3052,2434,1732,845,618,296,133,339,85,173,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),15,15,15,15,15,5,--,--,--,--,
流动负债合计(万元),31896,28481,12347,6909,5654,5129,3834,2854,2471,1591,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),92,107,122,136,151,--,--,--,--,--,
递延所得税负债(万元),15,28,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,80,--,--,--,--,
非流动负债合计(万元),107,135,122,136,151,80,0,0,0,0,
负债合计(万元),32003,28616,12469,7045,5805,5209,3834,2854,2471,1591,
实收资本(或股本)(万元),8763,8763,8763,8256,5160,4500,4500,4500,4500,840,
资本公积(万元),44985,44985,45060,12804,15900,535,535,535,535,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8728,7604,6227,4940,3726,2667,1805,1193,559,383,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),56383,50571,43410,36177,27892,20392,13999,9840,5029,3443,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),118859,111923,103460,62176,52678,28094,20839,16068,10622,4665,
