报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),34873,96043,100219,13186,21982,25570,33157,4869,12550,14678,5786,5323,2933,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,606,2,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),--,--,2409,2139,3424,3835,3426,2940,1152,2937,1401,1596,604,
应收账款(万元),10248,3659,6131,4942,6695,4802,4029,11006,16935,17399,12292,9965,5556,
预付款项(万元),3883,2660,1646,2104,1417,1979,6018,2796,3775,2458,5847,5509,918,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),2130,--,--,--,--,--,1021,--,--,0,--,0,0,
其他应收款(万元),10683,4100,617,176,909,1490,799,1226,960,1554,1388,1560,1034,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),11,96,9494,7435,14152,18974,11633,9158,12348,9851,13244,7232,7395,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),5197,19273,8341,851,545,609,--,--,--,0,--,0,0,
流动资产合计(万元),67025,125830,128857,30833,49124,57259,60084,31994,47720,49482,39960,31185,18442,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),4026,5184,21553,9549,16822,--,14106,6450,10597,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),35491,64109,10533,10298,8514,26343,28004,26371,13592,2089,--,2700,908,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),5258,4947,--,--,--,--,--,--,--,0,--,9923,10212,
