报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),27147,22649,11812,17488,7566,7144,6336,4830,2684,1630,2878,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5940,--,--,--,5,--,--,--,--,--,--,
应收账款(万元),30957,13822,17888,18229,14086,9614,8728,5205,3895,3480,2618,
预付款项(万元),626,472,837,594,243,1369,286,813,713,230,395,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2275,1586,1218,1497,2118,1757,1288,994,559,406,609,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),4520,5908,7573,7083,7214,6989,4531,3543,2900,1937,1630,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4380,281,277,--,--,--,--,--,--,--,--,
流动资产合计(万元),75845,45785,39604,44891,31233,26872,21170,15385,10751,7683,8131,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1100,1095,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),403,440,477,523,561,599,637,674,712,750,--,
固定资产原值(万元),48093,12130,12090,12015,11512,11272,--,--,--,--,--,
累计折旧(万元),5955,5314,4764,4348,3605,3032,--,--,--,--,--,
固定资产净值(万元),42139,6816,7327,7667,7907,8240,--,--,--,--,--,
固定资产减值准备(万元),236,27,--,--,--,--,--,--,--,--,--,
固定资产(万元),41902,6789,7327,7667,7907,8240,7816,6796,6547,5844,1602,
在建工程(万元),109704,2946,1422,48,31,82,10,53,39,74,2982,
工程物资(万元),4739,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),91294,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),274585,768,1341,1364,1374,1412,1435,856,881,907,1329,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),39618,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),222,77,154,230,307,431,66,37,48,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),320,169,392,401,209,135,131,84,62,63,35,
其他非流动资产(万元),5808,465,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),569695,12748,11111,10234,10390,10898,10094,8500,8289,7637,5948,
资产总计(万元),645540,58533,50716,55125,41623,37770,31264,23886,19040,15320,14079,
短期借款(万元),15984,6000,--,5500,9700,9400,5800,8200,4500,2000,2800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),256,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),35195,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),14118,9822,9261,8759,6926,4836,4571,2707,2387,2415,1580,
预收账款(万元),148,86,494,323,363,422,769,345,186,228,160,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),577,220,304,428,329,409,307,179,133,151,96,
应交税费(万元),386,342,523,569,909,1024,467,651,403,209,204,
应付利息(万元),773,4,--,3,7,9,7,9,6,10,5,
应付股利(万元),2451,--,--,--,--,--,--,--,--,11,11,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),97367,2107,266,602,260,342,292,251,401,545,837,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),11000,--,--,--,--,--,--,1300,1200,300,100,
其他流动负债(万元),26500,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),204756,18582,10848,16183,18494,16442,12212,13642,9217,5868,5793,
长期借款(万元),12900,--,--,--,--,--,--,--,1300,2500,2800,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),461,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,63,142,--,--,--,--,--,--,--,--,
递延所得税负债(万元),42102,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),46942,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),102404,63,142,0,0,0,0,0,1300,2500,2800,
负债合计(万元),307160,18645,10990,16183,18494,16442,12212,13642,10517,8368,8593,
实收资本(或股本)(万元),6150,6150,6150,6150,4600,4600,4600,3800,3800,3800,3800,
