报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),3387,5542,13375,9785,4726,1774,2645,7390,11874,10509,9814,2689,3574,2269,1091,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,3005,0,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收票据(万元),4167,7116,5590,7358,9528,7241,9015,13883,9022,5281,5587,3422,1400,1786,738,
应收账款(万元),3059,3277,4273,5221,8124,8004,9068,4645,5305,5651,4469,5204,4309,3426,3660,
预付款项(万元),113,42,29,42,79,148,365,204,60,19,155,481,38,18,94,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他应收款(万元),15151,2936,144,111,179,143,3223,174,149,140,202,206,142,66,308,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
存货(万元),3397,3241,3745,3220,4677,4385,4159,4510,3465,2735,1965,2058,1713,1554,1667,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他流动资产(万元),5018,12094,98,91,--,--,--,--,--,12,11,37,13,45,18,
流动资产合计(万元),34292,34247,27254,25829,27314,24700,28475,30806,29875,24347,22203,14097,11189,9163,7575,
