报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),11343129,6780120,4698382,3748492,4006951,3375297,3267270,1815262,1915145,1522791,546976,462599,92047,71435,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,72,187,84,95,
衍生金融资产(万元),38713,13155,6430,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),3796,1825,7547,6591,315,322,45,30,--,500,--,0,0,0,
应收账款(万元),200585,185501,161163,314176,334957,233181,188028,105765,58718,46705,20555,17525,17945,15645,
预付款项(万元),2604493,5415057,3931272,2538180,2256562,1927586,1641855,1254471,1337068,1223499,696943,638981,290858,48824,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),886,12,248,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),14853,70521,15615,--,--,--,--,--,--,0,--,0,2969,0,
其他应收款(万元),11919501,6364231,3871268,3033496,1767806,773689,251222,412868,366421,47029,37016,134484,93935,41316,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),47450509,43903961,30330358,28826584,26719210,23990730,18964382,15210744,10989814,6009892,4019562,2808437,1126479,612055,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),3071684,1881310,489921,--,--,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),76648150,64615693,43512203,38467519,35085801,30300805,24312803,18799139,14667166,8850416,5321124,4062213,1624318,789371,
发放贷款及垫款(万元),32012,40808,28535,681,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),162843,170869,99820,9970,39955,--,--,--,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),4848938,2345065,1475115,481929,354576,338208,135079,98658,93696,24646,4575,1075,14605,4662,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),1989002,1652503,1142135,943161,703884,471489,471796,480121,423960,80739,6506,6578,4389,2197,
固定资产原值(万元),623675,528785,405571,381071,295190,234026,162476,109364,42499,27619,23674,17750,5737,0,
