报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),25618,33813,13847,12826,12228,9748,15390,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1118,1102,800,245,107,1701,625,
应收账款(万元),34854,18513,17692,14969,17409,12095,12678,
预付款项(万元),910,564,1967,887,514,261,538,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),0,--,--,--,--,--,--,
应收股利(万元),0,--,--,--,--,--,--,
其他应收款(万元),102,185,75,145,434,87,276,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),37375,25381,16286,16929,21100,20901,18516,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),4491,2749,767,241,474,600,1227,
流动资产合计(万元),104468,82307,51435,46242,52264,45392,49250,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),1,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),67146,48745,39864,36804,33406,--,--,
累计折旧(万元),22775,17436,14849,12495,10061,--,--,
固定资产净值(万元),44371,31309,25015,24309,23344,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),44371,31309,25015,24309,23344,24179,23530,
在建工程(万元),1653,3111,4536,3419,1978,1959,215,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),8357,5528,5673,5764,5909,6049,2876,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),12228,--,--,--,--,21,21,
长期待摊费用(万元),16,21,--,--,--,437,354,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),828,559,601,594,542,359,197,
其他非流动资产(万元),5545,1389,2787,1752,2280,337,1760,
非流动资产合计(万元),72998,41917,38612,35838,34053,33342,28953,
资产总计(万元),177466,124224,90048,82080,86317,78735,78203,
短期借款(万元),8400,0,22655,30950,31850,32350,24600,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
