报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),9611,9903,5835,1503,1776,3403,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),6769,6215,1409,471,139,465,
应收账款(万元),22576,18914,13284,9617,8664,7025,
预付款项(万元),1488,659,251,202,289,268,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),548,844,656,736,607,469,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),21786,14092,13101,13590,11996,7431,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),366,618,367,128,106,1218,
流动资产合计(万元),63144,51245,34904,26247,23577,20280,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,116,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),27493,20586,12785,11882,10074,--,
累计折旧(万元),6873,4643,3003,2883,1754,--,
固定资产净值(万元),20620,15943,9782,8999,8320,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),20620,15943,9782,8999,8320,7380,
在建工程(万元),53,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),142,17,20,23,74,84,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),1783,910,112,25,163,153,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),309,172,170,201,154,83,
其他非流动资产(万元),1408,1239,635,238,165,99,
非流动资产合计(万元),24315,18281,10719,9485,8877,7914,
资产总计(万元),87459,69527,45623,35732,32454,28194,
短期借款(万元),10500,1400,2300,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),12011,7401,6236,1566,2218,2747,
应付账款(万元),6359,5947,4919,6348,4895,3953,
预收账款(万元),425,439,158,554,1697,506,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),518,602,402,448,403,321,
应交税费(万元),359,298,539,793,566,289,
应付利息(万元),16,1,3,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),316,189,98,732,346,19,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),529,1618,1822,1035,1537,1350,
其他流动负债(万元),117,541,26,18,18,12,
流动负债合计(万元),31150,18435,16504,11494,11680,9197,
长期借款(万元),--,--,492,996,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),116,810,1573,128,599,1367,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),819,369,191,223,141,102,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),934,1179,2256,1347,740,1469,
负债合计(万元),32084,19614,18760,12841,12420,10665,
实收资本(或股本)(万元),14189,10135,7600,7600,4329,4329,
资本公积(万元),21867,25915,11176,11176,7598,7598,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1375,850,567,372,592,514,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),17941,13047,7447,3796,7655,5178,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55499,50001,26908,22991,20118,17559,
少数股东权益(万元),-125,-88,-45,-99,-85,-31,
所有者权益(或股东权益)合计(万元),55375,49913,26863,22892,20034,17528,
负债和所有者权益(或股东权益)总计(万元),87459,69527,45623,35732,32454,28194,		
  
