报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),25452,37630,10156,10688,9277,20136,14464,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),167,--,--,--,2102,2234,1445,
预付款项(万元),3380,4434,3017,2430,1486,5141,6670,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),3032,--,--,--,1365,1469,777,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),106031,91672,81448,62437,61761,61781,52042,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),199946,98961,90247,64527,34030,7030,--,
流动资产合计(万元),338008,235265,186419,140925,110021,97791,75399,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),398,398,110,110,110,110,110,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),1340,--,--,--,--,--,--,
固定资产原值(万元),191065,167227,--,--,--,--,--,
累计折旧(万元),48711,39269,--,--,--,--,--,
固定资产净值(万元),142354,127958,--,--,--,--,--,
固定资产减值准备(万元),2106,1901,--,--,--,--,--,
固定资产(万元),140248,126057,107277,89733,76621,70778,55563,
在建工程(万元),30363,6090,8243,8521,6902,4858,5495,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),17897,17122,15682,13418,11995,11710,8466,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),17568,16599,15013,14439,13132,12666,11450,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),17571,11470,7946,4271,3333,3460,3188,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),--,--,--,--,--,--,1,
其他非流动资产(万元),5810,355,2145,1168,--,--,--,
非流动资产合计(万元),231196,178092,156416,131660,112093,103583,84275,
资产总计(万元),569204,413357,342835,272586,222114,201374,159674,
短期借款(万元),3900,10045,17460,20100,28878,52200,16339,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,58,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,50,50,--,
应付账款(万元),43896,--,--,--,12801,20179,16317,
预收账款(万元),274,184,426,55,23,103,15,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),21357,15363,12704,6581,6646,3831,3576,
应交税费(万元),430,375,423,249,203,92,513,
应付利息(万元),8,--,--,--,1392,244,36,
应付股利(万元),--,--,--,--,240,240,240,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),75284,--,--,--,45535,38989,32502,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1500,500,291,711,15778,--,1800,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),146649,120267,127669,99011,111546,115928,71339,
长期借款(万元),500,2000,--,2000,--,20000,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,230,781,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),7241,6245,5749,5084,4230,3515,2262,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),7741,8245,5749,7314,5011,23515,2262,
负债合计(万元),154390,128513,133418,106325,116557,139443,73601,
实收资本(或股本)(万元),36260,36260,36260,36260,10000,10000,10000,
资本公积(万元),37914,37914,37914,37914,36930,28566,28878,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),11112,2923,1971,887,2220,2220,2220,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),329528,207747,133271,91200,56407,21242,44938,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),414814,284844,209417,166261,105557,62028,86036,
少数股东权益(万元),--,--,--,--,--,-97,36,
所有者权益(或股东权益)合计(万元),414814,284844,209417,166261,105557,61931,86072,
负债和所有者权益(或股东权益)总计(万元),569204,413357,342835,272586,222114,201374,159674,		
  
