报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),111431,114730,42760,62503,49168,30444,53087,42467,9891,8873,16556,3857,4752,2243,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
衍生金融资产(万元),469,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收票据(万元),4278,6964,3483,5300,4187,3510,3162,1965,366,502,260,180,2451,2173,
应收账款(万元),103204,86717,63378,70821,69098,63036,40595,25495,24955,15458,12588,7468,7320,6111,
预付款项(万元),7643,6821,5943,6652,5730,17300,14301,21495,7031,4313,2313,2584,1602,2357,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收利息(万元),474,1232,--,--,--,--,--,--,0,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他应收款(万元),5703,3058,2649,2733,5037,4321,3274,4198,4101,4426,1438,1449,780,812,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
存货(万元),119460,100455,84280,78750,71021,54514,49806,44866,32208,20176,16469,11462,7457,6114,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他流动资产(万元),9681,10215,9201,9424,10177,--,--,--,0,0,--,0,0,--,
流动资产合计(万元),362343,330192,211695,236182,214419,173124,164226,140486,78553,53747,49623,26999,24361,19811,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
可供出售金融资产(万元),50,50,--,--,--,--,--,--,0,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
长期股权投资(万元),5094,4978,5158,4665,4722,4410,2904,2669,2996,2748,698,698,1395,1898,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,56,60,122,130,139,147,153,
固定资产原值(万元),523362,479883,392305,372106,268088,190317,157061,93281,81512,62987,49812,38060,29702,--,
累计折旧(万元),187652,154921,105977,78811,61262,46332,34045,25165,17962,14061,11052,7368,4730,--,
固定资产净值(万元),335710,324961,286328,293294,206826,143985,123016,68116,63549,48926,38759,30692,24973,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产(万元),335710,324961,286328,293294,206826,143985,123016,68116,63549,48926,38759,30692,24973,15719,
在建工程(万元),62423,55275,60829,53289,107037,106756,82113,56676,19161,16506,17580,16832,8290,7879,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
无形资产(万元),27919,31198,28078,37900,37491,28011,9152,5445,5576,4952,3505,3587,2524,2245,
开发支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
商誉(万元),52400,62786,590,2987,2987,2987,2987,2398,0,0,--,0,0,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
递延所得税资产(万元),4260,4443,2824,1356,990,1011,518,385,637,434,318,155,185,331,
其他非流动资产(万元),12240,51373,4605,4842,5240,--,--,--,0,0,--,0,0,--,
非流动资产合计(万元),500095,535065,388413,398334,365293,287160,220691,135745,91980,73687,60990,52102,37513,28225,
资产总计(万元),862438,865258,600107,634516,579712,460284,384917,276230,170533,127434,110613,79101,61874,48037,
短期借款(万元),103966,1894,12996,53493,41800,37735,33515,46200,33991,15500,18229,23838,13447,5797,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,--,
衍生金融负债(万元),--,53,--,--,--,--,--,--,0,0,--,0,0,--,
应付票据(万元),13655,23496,12248,15819,20359,17055,15577,12501,9788,7777,4448,3685,2569,2210,
应付账款(万元),57086,51770,32547,30372,40021,37037,26230,18466,20094,11366,8657,7762,7551,5421,
预收账款(万元),6256,9018,9156,12978,14665,15623,17100,18564,14544,15495,11295,13855,8644,8747,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付职工薪酬(万元),11706,11370,9237,7029,411,1384,63,55,79,148,128,222,841,1057,
应交税费(万元),4251,6990,2817,5535,6458,-927,-1552,-4434,29,1334,692,498,807,58,
应付利息(万元),3999,4577,3959,3978,4144,4073,3958,--,35,0,--,0,0,--,
应付股利(万元),317,258,112,133,--,--,--,--,0,94,--,0,722,37,
其他应交款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
