报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),70798,41587,26806,21246,25279,3816,4365,3859,2386,551,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),31691,3175,1357,593,292,2203,840,376,--,--,
应收账款(万元),94872,77697,46431,29694,15664,11843,7936,5452,4557,1285,
预付款项(万元),443,399,34,22,63,321,271,433,203,60,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2840,1827,4976,1777,1093,549,288,180,135,108,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),14131,8923,5776,6568,6918,4040,2272,1219,14,17,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),42,43252,187,439,96,166,56,31,38,--,
流动资产合计(万元),214817,176861,85567,60338,49405,22937,16028,11551,7333,2021,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14027,5440,--,1800,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8098,8337,4860,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),12657,11321,11173,10454,8033,7104,6400,--,--,--,
累计折旧(万元),5497,4345,3600,2650,1917,1390,1002,--,--,--,
固定资产净值(万元),7159,6976,7573,7804,6116,5714,5398,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),7159,6976,7573,7804,6116,5714,5398,5423,5445,601,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1269,1338,117,146,228,310,392,474,557,638,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),1776,1800,1800,1800,25,25,25,25,25,25,
长期待摊费用(万元),351,328,620,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1090,602,333,384,147,112,85,71,36,1,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),33769,24820,15303,11934,6516,6161,5899,5993,6062,1266,
资产总计(万元),248586,201681,100870,72271,55921,29098,21928,17543,13395,3287,
短期借款(万元),19532,19612,14680,2000,--,1710,900,1800,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1334,--,--,--,--,--,--,--,--,--,
