报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),87441,107597,97622,62504,40901,59219,65693,61947,4506,3519,2093,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),51412,--,--,40,91,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16373,3429,391,400,8,1,--,--,--,--,--,
应收账款(万元),119226,119194,53082,55911,41863,23585,24932,18484,10943,8765,7318,
预付款项(万元),936,1840,724,480,551,1664,979,400,640,207,255,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),0,--,--,0,261,--,--,--,--,--,--,
应收股利(万元),0,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1241,1340,508,1079,3763,158,47,29,40,49,599,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),56990,41937,19904,29204,21957,10131,10479,6470,2840,2183,1587,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1021,403,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17301,82551,19907,27551,7303,18600,--,--,--,--,--,
流动资产合计(万元),351942,359916,192138,177170,116699,113359,102130,87330,18970,14724,11853,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3320,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),27187,200,--,--,--,2354,--,--,--,--,--,
