报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),6040,6778,1413,5222,1983,1083,2454,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),6179,7093,5601,3798,1526,738,855,
应收账款(万元),26725,19224,15550,13315,10458,8848,6073,
预付款项(万元),8474,1870,889,813,1006,1082,329,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),130,26,32,52,63,77,137,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),6889,3089,2984,3050,2758,2504,2045,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,2990,--,--,
流动资产合计(万元),54437,38080,26470,26250,20785,14332,11893,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),25679,4467,4226,3459,3331,3058,2234,
累计折旧(万元),3302,2307,2000,1615,1282,961,773,
固定资产净值(万元),22377,2160,2226,1844,2049,2097,1462,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),22377,2160,2226,1844,2049,2097,1462,
在建工程(万元),1276,16557,13158,7226,319,113,482,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),2440,2557,2700,2834,2979,3124,1228,
开发支出(万元),174,173,73,28,--,--,40,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),32,30,58,76,122,170,66,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),162,99,41,6,8,29,22,
其他非流动资产(万元),844,3124,1857,1079,3502,657,841,
非流动资产合计(万元),27305,24700,20112,13093,8980,6190,4140,
资产总计(万元),81741,62780,46582,39343,29765,20522,16033,
短期借款(万元),22500,10753,9830,9587,6987,11024,6500,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),1950,1117,685,1100,2400,1899,2063,
应付账款(万元),3559,2801,2359,1563,1716,1721,1007,
预收账款(万元),11,3,23,7,18,89,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),326,287,228,182,127,108,115,
应交税费(万元),961,651,741,701,794,515,370,
应付利息(万元),39,--,9,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1028,395,323,206,219,171,78,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),1336,--,--,--,--,--,--,
流动负债合计(万元),31710,16008,14197,13345,12262,15527,10133,
长期借款(万元),--,--,6890,4500,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,255,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),844,640,625,629,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),844,640,7770,5129,0,0,0,
负债合计(万元),32554,16648,21967,18473,12262,15527,10133,
实收资本(或股本)(万元),7453,7453,5583,5583,5583,3856,3856,
资本公积(万元),24763,24763,8912,8912,8912,168,168,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1772,1392,1012,637,301,393,184,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),15199,12524,9108,5737,2707,577,1692,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49187,46132,24615,20870,17503,4995,5900,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),49187,46132,24615,20870,17503,4995,5900,
负债和所有者权益(或股东权益)总计(万元),81741,62780,46582,39343,29765,20522,16033,		
  
