报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),80839,69229,155481,47406,29917,12423,8945,16523,27018,36197,42356,45473,15653,10769,4887,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
交易性金融资产(万元),3456,1424,777,699,477,1583,--,--,0,266,1110,--,641,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收票据(万元),22391,15593,6726,8747,11238,5437,3197,3317,1042,514,533,1284,373,5,--,
应收账款(万元),75637,55710,44105,32294,29657,15903,14278,6850,6165,3850,2019,5271,3960,1299,1715,
预付款项(万元),24110,16824,7711,5940,3100,5790,5556,5145,14592,7110,1527,4106,7902,1275,1098,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收利息(万元),749,917,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
其他应收款(万元),11716,4014,4979,5689,4470,1360,3164,2198,1899,1041,2340,951,899,4334,3260,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
存货(万元),106380,91911,71164,43539,55587,28755,36450,24777,31356,20791,7995,23940,16413,8427,5046,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
其他流动资产(万元),64647,88129,19096,17522,1092,5849,4804,1498,1017,0,829,--,0,0,--,
流动资产合计(万元),389924,343750,310038,161836,135537,77099,76393,60307,83089,69770,58708,81024,45842,26109,16006,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
可供出售金融资产(万元),1009,1009,1009,--,--,--,--,--,0,0,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
长期股权投资(万元),7759,1197,1288,1401,--,--,--,--,0,0,--,300,300,300,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
投资性房地产(万元),487,285,291,--,--,--,--,--,0,0,--,--,0,0,--,
固定资产原值(万元),136281,116076,111640,109971,97779,73269,72447,65486,23031,22193,21434,18877,12214,0,--,
累计折旧(万元),61278,51642,51030,47153,40116,22219,16400,10889,9164,7188,5239,3634,2326,0,--,
固定资产净值(万元),75003,64434,60610,62818,57663,51050,56047,54596,13866,15004,16195,15243,9888,0,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,
固定资产(万元),75003,64434,60610,62818,57663,51050,56047,54596,13866,15004,16195,15243,9888,6393,3965,
在建工程(万元),19606,2650,417,572,973,483,536,4033,8402,1860,561,936,1084,288,283,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
无形资产(万元),27813,21646,21652,19476,14562,3740,3914,4012,4082,4179,4274,3895,3909,3663,1,
开发支出(万元),4189,1156,1106,653,--,--,--,--,0,0,--,--,0,0,--,
商誉(万元),113189,34907,34907,34907,--,--,--,--,0,0,--,--,0,0,--,
长期待摊费用(万元),115,13,17,--,--,--,--,--,0,0,--,--,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
递延所得税资产(万元),3127,2396,2142,2042,2192,2143,1649,302,994,890,697,34,107,45,33,
