报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),42616,52773,31405,8750,8570,6468,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,0,2710,684,--,843,
应收账款(万元),21616,15154,12754,8072,3419,2823,
预付款项(万元),6031,122,124,158,389,271,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),7704,1197,1216,1003,477,410,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),11495,9890,14169,8844,1177,302,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),213,1088,1576,27929,356,13,
流动资产合计(万元),89675,80225,63954,55441,14389,11130,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),8072,4059,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),8887,1935,2504,2644,2773,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),11524,10662,9816,10035,1213,--,
累计折旧(万元),4196,2859,1633,783,251,--,
固定资产净值(万元),7328,7803,8184,9251,963,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),7328,7803,8184,9251,963,309,
在建工程(万元),16,16,16,16,6215,76,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),10235,8999,7525,6285,4808,3771,
开发支出(万元),2444,--,--,--,--,--,
商誉(万元),29983,--,--,--,--,--,
长期待摊费用(万元),1302,1249,2193,1699,39,29,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1048,422,365,355,425,50,
其他非流动资产(万元),3723,3920,95,59,--,--,
非流动资产合计(万元),73036,28404,20882,20309,15223,4236,
资产总计(万元),162711,108628,84836,75750,29611,15366,
短期借款(万元),18351,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),3104,9795,7808,6891,4757,2384,
预收账款(万元),406,6,145,658,143,124,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),665,599,561,434,364,228,
应交税费(万元),676,120,407,285,813,217,
应付利息(万元),37,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),37561,1696,3308,1098,2459,349,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,10,
其他流动负债(万元),--,19,1641,1390,897,241,
流动负债合计(万元),60801,12235,13871,10757,9433,3553,
长期借款(万元),--,--,--,--,4000,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),1350,394,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1350,394,0,0,4000,0,
负债合计(万元),62152,12630,13871,10757,13433,3553,
实收资本(或股本)(万元),11176,11176,8382,8382,3010,2949,
资本公积(万元),69987,69278,51595,50589,3994,3128,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1949,1587,952,416,911,608,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),18388,14810,10180,5606,8198,4516,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102555,96807,71127,64993,16113,11201,
少数股东权益(万元),-1996,-809,-162,--,66,611,
所有者权益(或股东权益)合计(万元),100559,95999,70965,64993,16178,11813,
负债和所有者权益(或股东权益)总计(万元),162711,108628,84836,75750,29611,15366,		
  
