报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),43467,25431,26731,555,243,575,497,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,53,63,141,22,
应收账款(万元),--,--,--,1879,513,150,229,
预付款项(万元),292,433,2300,1111,719,1018,413,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,1,1,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),4035,4353,6761,4155,4102,3424,2559,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,31,--,--,--,--,
流动资产合计(万元),54094,33844,39251,7753,5641,5309,3721,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),29984,29900,21755,--,--,12838,12683,
累计折旧(万元),7999,6104,4681,--,--,1985,1282,
固定资产净值(万元),21986,23796,17074,--,--,10854,11401,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),21986,23796,17074,17139,10240,10854,11401,
在建工程(万元),--,--,--,885,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),7991,6737,2966,3044,3122,3200,3278,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),709,857,1025,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),46,38,43,15,7,2,3,
其他非流动资产(万元),589,162,153,99,--,--,--,
非流动资产合计(万元),31321,31590,22481,21182,13369,14056,14682,
资产总计(万元),85415,65435,61731,28935,19009,19364,18403,
短期借款(万元),18800,13510,16650,16700,13000,13300,11450,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
