报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),38183,19333,23007,31021,55700,9135,10540,8467,5941,1404,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),17,21,25,27,--,2500,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,12,--,--,145,
应收账款(万元),17082,16093,15111,15223,8768,7769,6472,4705,2875,2207,
预付款项(万元),1725,1392,1263,2526,1169,1128,1246,1357,1047,1182,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,24,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1256,2691,3535,3783,499,550,619,844,345,370,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),25514,18565,15621,13370,12778,16323,14441,12026,7500,4659,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),393,--,4,34,--,--,--,--,--,--,
其他流动资产(万元),4011,16001,15714,6600,6000,--,--,--,--,--,
流动资产合计(万元),88183,74096,74304,72584,84914,37405,33330,27398,17708,9968,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7640,6686,6712,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),509,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,300,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2347,2450,--,--,--,--,--,--,--,--,
固定资产原值(万元),44588,43031,41976,29394,21721,20863,--,--,--,--,
累计折旧(万元),14980,12462,10176,8147,6124,4961,--,--,--,--,
固定资产净值(万元),29607,30568,31800,21247,15597,15902,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),29607,30568,31800,21247,15597,15902,5673,5379,4680,5017,
在建工程(万元),--,--,1097,5751,1729,80,9075,4890,--,1174,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),27706,27853,30097,33288,1022,908,1050,865,818,528,
开发支出(万元),1970,2499,1432,580,--,--,--,--,--,--,
商誉(万元),39720,39720,39720,39676,--,--,--,--,--,--,
长期待摊费用(万元),251,75,2,3,44,68,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),259,243,233,422,251,238,153,54,31,22,
其他非流动资产(万元),702,910,439,3144,1116,--,--,--,--,--,
非流动资产合计(万元),110710,111005,111531,104111,19760,17196,15952,11187,5530,7040,
资产总计(万元),198893,185101,185835,176694,104674,54601,49282,38586,23237,17008,
短期借款(万元),10000,3600,10000,6000,--,--,--,--,--,1800,
向中央银行借款(万元),--,--,--,--,--,--,2742,5000,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),6698,1703,1017,--,926,2250,2388,1804,--,--,
应付账款(万元),5937,6409,5209,5148,2174,4402,4276,2869,3507,1912,
预收账款(万元),5590,3922,3255,2577,2128,1785,2054,1156,440,541,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2801,3487,3093,1894,1648,1055,684,605,431,238,
应交税费(万元),1914,1556,2340,2444,937,1247,540,998,607,392,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),2152,10456,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1350,768,553,700,292,206,50,38,130,1771,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
