报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),12953,18434,14516,50338,76041,6695,7854,4323,6530,3861,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),6000,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),14207,11430,16271,9227,11000,10773,11730,13754,6015,2505,
应收账款(万元),46861,51276,39885,32607,32845,27867,28579,20362,12789,11021,
预付款项(万元),596,700,485,653,1062,665,749,635,697,539,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,647,624,323,635,1466,886,922,391,238,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),29662,27963,24500,25240,20215,18091,13647,12242,13801,9629,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1402,13974,31681,871,814,1868,122,188,100,90,
流动资产合计(万元),112404,124425,127963,119259,142612,68471,63967,52426,40324,27884,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,400,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,938,1170,662,585,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2388,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),111181,99499,94727,75532,71063,65261,51331,--,39009,29724,
累计折旧(万元),46227,40123,34710,30243,26037,21551,16106,--,10779,8990,
固定资产净值(万元),64954,59375,60017,45289,45026,43709,35225,--,28230,20734,
固定资产减值准备(万元),107,107,107,107,107,107,--,--,--,--,
固定资产(万元),64847,59268,59910,45182,44919,43602,35225,29030,28230,20734,
在建工程(万元),--,11980,5650,4397,3783,5023,9286,14098,1230,6329,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9063,9734,10568,11505,12378,11111,7028,7435,7864,2551,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),469,469,469,469,469,469,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),380,330,424,600,469,466,354,153,370,199,
其他非流动资产(万元),4772,4235,2490,7167,5477,2274,1426,824,2423,2259,
非流动资产合计(万元),92104,86017,79511,69321,67495,62945,54257,52709,40778,32658,
资产总计(万元),204508,210442,207474,188580,210107,131416,118224,105135,81102,60542,
短期借款(万元),2000,--,--,2500,26826,23475,19150,11408,3000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12050,10598,11872,7424,6579,3954,1985,1477,1473,482,
应付账款(万元),30823,39159,34023,23383,23720,18204,16361,16512,11945,8391,
预收账款(万元),209,338,536,604,489,459,228,224,110,309,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1358,1567,1892,1476,1366,694,421,352,874,600,
应交税费(万元),191,825,1112,704,605,644,-257,574,1296,1457,
应付利息(万元),91,88,92,99,154,151,150,137,117,89,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),97,468,533,485,223,190,83,95,372,380,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,880,880,1305,1379,1300,500,--,
其他流动负债(万元),2831,2396,2601,1553,1247,993,829,1065,1064,721,
流动负债合计(万元),50040,55439,52661,39108,62089,50070,40329,33145,20751,12430,
长期借款(万元),908,1108,963,138,190,283,1563,3002,2009,509,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4197,4648,4039,2576,3018,--,--,--,--,--,
递延所得税负债(万元),311,346,424,512,599,910,151,170,189,--,
其他非流动负债(万元),--,--,--,--,--,2609,2798,2620,475,553,
非流动负债合计(万元),5415,6101,5426,3226,3807,3803,4512,5792,2673,1062,
负债合计(万元),55456,61541,58087,42334,65896,53872,44841,38937,23424,13492,
实收资本(或股本)(万元),78964,78964,31586,31586,31586,27766,27766,26266,26266,26266,
资本公积(万元),18233,18525,65904,66001,66001,4230,4230,2759,2750,2688,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13538,13491,13076,12553,12138,11390,10721,9509,8496,6923,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37119,36477,36785,34118,32338,30970,28977,25604,17693,10764,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),147855,147458,147351,144258,142063,74355,71694,64137,55205,46641,
少数股东权益(万元),1198,1444,2036,1988,2148,3188,1688,2062,2473,409,
所有者权益(或股东权益)合计(万元),149052,148902,149387,146246,144211,77543,73383,66198,57678,47050,
负债和所有者权益(或股东权益)总计(万元),204508,210442,207474,188580,210107,131416,118224,105135,81102,60542,		
  
