报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),19476,11519,6585,2147,1633,369,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),185,2478,--,--,--,259,
应收账款(万元),9564,6535,--,6909,5928,5059,
预付款项(万元),703,937,1083,282,222,73,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),--,--,--,25,178,383,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7265,7784,8143,5390,5493,4114,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1523,433,2714,2792,2405,1184,
流动资产合计(万元),38731,29706,23903,17545,15858,11441,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),10402,10295,8357,--,--,--,
累计折旧(万元),5387,4839,4220,--,--,--,
固定资产净值(万元),5015,5456,4136,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),5015,5456,4136,4452,2757,418,
在建工程(万元),--,--,851,613,--,963,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1678,1697,1726,1763,1791,--,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),767,967,1167,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),107,59,64,21,6,7,
其他非流动资产(万元),119,100,411,15,133,1833,
非流动资产合计(万元),9374,8280,8355,6865,4689,3221,
资产总计(万元),48105,37986,32259,24409,20546,14662,
短期借款(万元),--,--,--,--,--,555,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),344,--,--,--,--,--,
应付票据(万元),87,324,--,--,--,--,
应付账款(万元),10539,10467,--,6062,7514,5867,
预收账款(万元),115,118,450,130,418,201,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),226,228,200,174,62,42,
应交税费(万元),361,166,297,233,7,256,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,1638,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),--,--,--,4,--,7,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),134,131,74,65,57,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),11840,11477,9112,8306,8058,6928,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),1931,2068,1686,1762,1631,1030,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1931,2068,1686,1762,1631,1030,
负债合计(万元),13771,13545,10797,10068,9689,7958,
实收资本(或股本)(万元),5780,5780,5780,5620,5620,5002,
资本公积(万元),3284,3284,3284,5,5,5,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3444,2509,1875,1148,523,170,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),21826,12869,10490,7522,4710,1527,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),34334,24442,21429,14295,10858,6703,
少数股东权益(万元),--,--,32,47,-0,--,
所有者权益(或股东权益)合计(万元),34334,24442,21461,14341,10857,6703,
负债和所有者权益(或股东权益)总计(万元),48105,37986,32259,24409,20546,14662,		
  
