报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),32909,20262,11711,5264,7928,6397,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),21,30,4399,482,60,586,
应收账款(万元),39089,29607,23232,20423,15088,6464,
预付款项(万元),498,716,1811,240,334,133,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),719,468,667,506,565,217,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),27569,14313,12540,7492,7534,9127,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),12062,30030,19,146,145,121,
流动资产合计(万元),112868,95424,54379,34552,31654,23044,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),1430,570,380,300,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),2139,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),600,736,776,703,115,120,
固定资产原值(万元),30319,28110,28748,28773,29365,--,
累计折旧(万元),7483,6533,5636,4470,3310,--,
固定资产净值(万元),22836,21577,23112,24303,26054,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),22836,21577,23112,24303,26054,27123,
在建工程(万元),62,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1512,1403,1519,1639,1650,1754,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,11,77,143,210,276,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),614,503,416,252,165,74,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),29192,24800,26279,27341,28194,29347,
资产总计(万元),142060,120224,80658,61893,59848,52392,
短期借款(万元),10500,13441,15720,16855,12666,11649,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),15140,2812,8961,823,198,--,
应付账款(万元),18027,12253,9614,6086,6519,5959,
预收账款(万元),902,1045,1797,746,3896,3708,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),864,749,357,657,1068,1117,
应交税费(万元),1440,1800,1653,1186,2130,1438,
应付利息(万元),11,18,26,25,85,77,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),2112,1065,596,911,2911,5835,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,4748,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),48995,33184,38724,27289,34222,29784,
长期借款(万元),--,--,--,--,--,4397,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),72,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),72,0,0,0,0,4397,
负债合计(万元),49068,33184,38724,27289,34222,34181,
实收资本(或股本)(万元),14008,14008,10506,10506,5848,5848,
资本公积(万元),50692,50692,16785,16785,4362,3241,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2600,1903,1229,564,3297,2807,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),25693,20437,13414,6749,12120,6314,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),92992,87040,41934,34604,25626,18210,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),92992,87040,41934,34604,25626,18210,
负债和所有者权益(或股东权益)总计(万元),142060,120224,80658,61893,59848,52392,		
  
