报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),103151,145012,110415,16687,24821,29878,40900,24973,22977,20968,29031,19728,15517,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,3,2,1,1,3,4,22,5,19,33,4,19,
应收账款(万元),23163,20030,17700,3545,2031,5220,3747,2435,2733,2622,3537,3371,3443,
预付款项(万元),17876,17871,27673,13843,17212,23591,27375,30037,1718,1338,1062,596,634,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,9,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,210,120,90,150,150,--,180,0,
其他应收款(万元),7363,5970,22895,1399,2068,1589,1072,1262,1417,1129,991,1430,3293,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),5053,4551,5441,2279,1642,1858,2116,2475,1507,1474,1121,1112,1338,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),76452,3244,2828,--,5006,--,--,--,--,0,--,--,0,
流动资产合计(万元),233058,196681,186954,37754,52791,62350,75334,61293,30507,27700,35774,26420,24244,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),8902,28426,27793,12810,11910,6006,4179,3471,5222,5181,3466,11628,4627,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),9189,8869,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),26212,21402,23427,44936,41148,34611,26332,25098,23229,21780,20975,21529,23170,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),260,300,340,381,421,462,502,543,583,411,441,470,500,
固定资产原值(万元),428553,416237,524632,301110,130518,130092,127672,144666,141945,138889,119791,117566,112653,
累计折旧(万元),182566,165264,258130,112320,66288,61190,54842,61115,56458,52364,37265,33190,31416,
固定资产净值(万元),245987,250974,266502,188790,64230,68902,72830,83551,85487,86526,82526,84377,81236,
固定资产减值准备(万元),1632,1189,772,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),244355,249785,265731,188790,64230,68902,72830,83551,85487,86526,82526,84377,81236,
在建工程(万元),18901,20274,15915,7464,1421,661,1112,3023,1260,1152,571,754,578,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),388619,398909,408507,76307,34013,36068,37314,38580,39848,41116,36750,37873,38996,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
商誉(万元),469054,476773,476773,24576,5220,4272,4272,4272,4272,4272,4272,4272,4272,
长期待摊费用(万元),217021,210517,246737,2912,3473,3364,3210,110,130,150,171,192,426,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),66575,72307,77151,162,83,126,117,105,108,59,77,73,120,
其他非流动资产(万元),272,475,--,4,8205,353,353,765,541,356,760,760,770,
非流动资产合计(万元),1449360,1488038,1542375,358342,170123,154825,150220,159520,160680,161002,150008,161928,154694,
资产总计(万元),1682418,1684720,1729328,396097,222914,217174,225555,220812,191187,188701,185782,188348,178938,
短期借款(万元),10000,84000,492000,131900,36000,28900,31300,19000,5500,7500,23300,22800,29000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
