报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),16553,8097,4071,3539,1915,1983,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),14112,8385,1995,363,50,200,
应收账款(万元),7044,2949,1603,1049,429,449,
预付款项(万元),1207,1291,338,194,134,40,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,3,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),214,60,1598,16,17,27,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),46058,15260,5937,3175,1594,858,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1465,526,460,344,104,5,
流动资产合计(万元),86652,36569,16002,8683,4243,3562,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),980,866,534,--,153,147,
累计折旧(万元),603,387,216,--,112,84,
固定资产净值(万元),377,479,318,--,41,64,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),377,479,318,215,41,64,
在建工程(万元),15,15,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),953,953,--,--,--,--,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),163,141,44,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),245,106,50,13,9,8,
其他非流动资产(万元),1,10,--,--,--,--,
非流动资产合计(万元),1754,1704,411,229,50,72,
资产总计(万元),88407,38273,16414,8912,4293,3633,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),3169,1919,--,--,--,--,
应付账款(万元),4640,1408,453,207,74,138,
预收账款(万元),46127,17349,7905,4067,873,169,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1170,719,297,161,51,54,
应交税费(万元),530,326,406,115,4,31,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),70,1041,11,--,0,8,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),55706,22762,9072,4550,1002,399,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),730,331,154,--,--,--,
长期递延收益(万元),--,--,20,--,94,191,
递延所得税负债(万元),0,0,4,2,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),730,331,177,2,94,191,
负债合计(万元),56436,23093,9249,4551,1096,590,
实收资本(或股本)(万元),4959,4959,1539,1539,1500,1500,
资本公积(万元),2382,2382,2210,162,100,100,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2479,1013,342,251,145,130,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),22151,6827,3074,2409,1452,1313,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),31971,15180,7164,4361,3197,3043,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),31971,15180,7164,4361,3197,3043,
负债和所有者权益(或股东权益)总计(万元),88407,38273,16414,8912,4293,3633,		
  
