报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),28346,12629,2713,2060,1133,2636,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,0,--,--,
应收票据(万元),3163,3221,--,187,130,336,
应收账款(万元),21152,10073,6531,2170,1633,1959,
预付款项(万元),313,2122,220,743,2811,76,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,0,--,--,
应收股利(万元),--,--,--,0,--,--,
其他应收款(万元),--,2580,1576,1504,238,14,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,0,--,--,
存货(万元),49466,27289,13851,4904,1755,531,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,0,--,--,
其他流动资产(万元),11713,18270,2772,15,17,16,
流动资产合计(万元),118428,76185,27662,11583,7717,5569,
发放贷款及垫款(万元),--,--,--,0,--,--,
可供出售金融资产(万元),--,--,--,0,--,--,
持有至到期投资(万元),--,--,--,0,--,--,
长期应收款(万元),--,--,--,0,--,--,
长期股权投资(万元),--,--,--,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,0,--,--,
固定资产原值(万元),8967,--,--,--,--,--,
累计折旧(万元),2138,--,--,--,--,--,
固定资产净值(万元),6829,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),6829,2155,966,455,392,304,
在建工程(万元),--,--,--,0,--,--,
工程物资(万元),--,--,--,0,--,--,
固定资产清理(万元),--,--,--,0,--,--,
生产性生物资产(万元),--,--,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,0,--,--,
无形资产(万元),1992,1077,825,928,505,78,
开发支出(万元),--,--,--,0,--,--,
商誉(万元),--,--,--,0,--,--,
长期待摊费用(万元),1161,741,398,1,2,4,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),296,143,73,44,96,37,
其他非流动资产(万元),538,342,--,0,--,39,
非流动资产合计(万元),10817,4457,2261,1428,995,462,
资产总计(万元),129245,80642,29923,13011,8712,6031,
短期借款(万元),6065,--,5570,500,1200,--,
向中央银行借款(万元),--,--,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,0,--,--,
拆入资金(万元),--,--,--,0,--,--,
交易性金融负债(万元),--,--,--,0,--,--,
衍生金融负债(万元),--,--,--,0,--,--,
应付票据(万元),9997,--,2326,216,--,--,
应付账款(万元),38414,26688,6191,3072,676,155,
预收账款(万元),2050,1974,597,105,100,76,
卖出回购金融资产款(万元),--,--,--,0,--,--,
应付手续费及佣金(万元),--,--,--,0,--,--,
应付职工薪酬(万元),6927,3666,1211,553,309,333,
应交税费(万元),223,890,140,-140,58,201,
应付利息(万元),23,--,8,1,--,--,
应付股利(万元),--,--,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),17,881,2291,481,926,872,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,0,--,--,
保险合同准备金(万元),--,--,--,0,--,--,
代理买卖证券款(万元),--,--,--,0,--,--,
代理承销证券款(万元),--,--,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,0,--,--,
其他流动负债(万元),--,--,--,0,--,--,
流动负债合计(万元),63715,34099,18336,4788,3270,1638,
长期借款(万元),--,--,--,0,--,--,
应付债券(万元),--,--,--,0,--,--,
长期应付款(万元),--,--,--,0,--,--,
专项应付款(万元),--,--,--,0,--,--,
预计非流动负债(万元),--,--,--,0,--,--,
长期递延收益(万元),--,--,--,101,61,--,
递延所得税负债(万元),--,--,--,0,--,--,
其他非流动负债(万元),--,--,--,0,--,--,
非流动负债合计(万元),0,0,0,101,61,0,
负债合计(万元),63715,34099,18336,4889,3330,1638,
实收资本(或股本)(万元),6688,6688,5000,1000,1000,1000,
资本公积(万元),28346,26469,1851,4995,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2752,1306,359,264,407,351,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),27737,12065,4374,1862,3974,3043,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65530,46543,11587,8122,5381,4393,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),65530,46543,11587,8122,5381,4393,
负债和所有者权益(或股东权益)总计(万元),129245,80642,29923,13011,8712,6031,		
  
