报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),25251,21285,42014,24523,20649,21038,15855,23958,18944,26809,10050,17427,6889,3261,2338,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收票据(万元),27253,25634,10698,8785,10393,16798,11021,9013,4575,2102,524,958,1230,327,562,
应收账款(万元),61576,50122,33926,27586,32112,24480,24176,27718,21052,11626,7836,3475,5418,4040,3333,
预付款项(万元),7540,3982,2545,1414,2228,1469,3293,3174,4423,912,1068,2620,958,1886,1272,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,22,41,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他应收款(万元),706,748,1899,1076,952,1488,1596,782,1267,1020,994,545,454,324,408,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
存货(万元),87049,76021,63907,49563,55579,53183,44139,46169,42866,30707,17316,16168,11129,10706,8107,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他流动资产(万元),2026,3137,3039,1655,359,474,625,--,--,0,0,--,0,0,0,
流动资产合计(万元),211402,180931,158029,114602,122271,118930,100704,110813,93148,73216,37787,41193,26079,20545,16020,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
可供出售金融资产(万元),2144,1944,1944,1944,2324,--,0,--,--,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期应收款(万元),587,76,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期股权投资(万元),160,--,--,--,--,2324,2324,500,500,500,8,8,8,8,8,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资性房地产(万元),487,505,523,540,558,576,593,611,629,646,664,682,699,717,0,
固定资产原值(万元),187078,184565,178097,170320,166248,156486,156271,138416,108869,64786,21193,17463,15110,0,--,
累计折旧(万元),65112,57565,49677,42486,34813,27298,20514,14389,8994,10819,6498,5593,4908,0,--,
固定资产净值(万元),121966,127001,128420,127835,131435,129188,135757,124027,99875,53966,14695,11870,10202,0,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
固定资产(万元),121966,127001,128420,127835,131435,129188,135757,124027,99875,53966,14695,11870,10202,8330,6671,
在建工程(万元),11277,5767,5961,7587,3444,4386,1548,16083,35297,64214,32390,7382,2302,2358,1703,
工程物资(万元),--,--,--,844,844,21,--,--,--,177,53,--,0,0,0,
固定资产清理(万元),20,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
无形资产(万元),28351,28849,27693,21823,17853,15004,13773,12385,11802,10717,2698,2884,2982,3072,2043,
开发支出(万元),1410,1486,1073,1274,2474,1520,686,1380,664,556,0,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
