报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),904908,1188926,1257074,1723858,1173805,641680,406322,186797,79029,41102,36360,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),4831,31939,6906,4196,1487,7282,3440,17,1389,1503,29,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1136,134,495,72,--,19570,3000,3756,175,1874,33,
应收账款(万元),127759,96705,84496,87806,78141,48484,60308,42062,7737,7481,6842,
预付款项(万元),12714,4354,2752,6005,7621,13305,9382,10406,759,0,0,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),13808,7382,11130,14544,25971,8038,9276,3154,837,787,445,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),23614,16034,64025,18363,3781,4058,12071,9254,2055,736,700,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),24335,10772,8674,5789,5498,2980,3117,6019,4028,2735,2596,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),5109,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3921,3608,78268,1046329,938563,548736,9281,10056,30759,0,0,
流动资产合计(万元),1122135,1359855,1513820,2906962,2234866,1294133,516196,271523,126768,56220,47005,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),13645,12534,34,34,38,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
