报告日期,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11292,12666,7007,3484,5402,6055,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,15,24,31,643,--,
应收账款(万元),23494,16022,20773,2202,2392,1712,
预付款项(万元),1578,1319,3297,3908,2996,3543,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),672,384,--,192,374,--,
其他应收款(万元),521,448,615,8859,1163,5849,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),2672,2638,4163,6355,7888,7977,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),402,1926,1654,550,273,2718,
流动资产合计(万元),40631,35419,37532,25581,21131,27853,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),476,710,893,857,694,867,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),46499,37625,31218,26637,24030,15651,
累计折旧(万元),12445,9664,7770,5726,3901,2641,
固定资产净值(万元),34054,27961,23448,20911,20129,13010,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),34054,27961,23448,20911,20129,13010,
在建工程(万元),7332,5583,1938,2345,1981,660,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),12491,12815,11475,11763,12062,7751,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,38,38,38,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),2052,1541,1017,492,217,171,
其他非流动资产(万元),9332,9200,6300,5000,6000,2500,
非流动资产合计(万元),65737,57810,45071,41406,41121,24996,
资产总计(万元),106369,93229,82603,66987,62252,52849,
短期借款(万元),7800,15700,16000,6000,9000,10800,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),580,--,--,--,--,--,
应付账款(万元),4424,3654,2767,3670,3506,1235,
预收账款(万元),919,606,412,1504,1135,787,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),822,378,358,273,197,136,
应交税费(万元),2854,1566,826,1535,1208,1921,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),318,293,318,507,300,1344,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),17718,22198,20681,13489,15346,16223,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,228,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),16337,12956,9199,--,--,--,
递延所得税负债(万元),28,30,31,32,34,35,
其他非流动负债(万元),--,--,--,7278,7209,2784,
非流动负债合计(万元),16365,13214,9230,7311,7243,2820,
负债合计(万元),34083,35412,29911,20799,22588,19043,
实收资本(或股本)(万元),15280,15280,15280,15280,15280,15280,
资本公积(万元),10078,10078,10078,10078,10078,10078,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),5191,3706,3058,2328,1599,977,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),41639,28753,24276,18502,12707,7471,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),72188,57817,52692,46188,39664,33806,
少数股东权益(万元),97,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),72286,57817,52692,46188,39664,33806,
负债和所有者权益(或股东权益)总计(万元),106369,93229,82603,66987,62252,52849,		
  
