报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),24830,24864,6762,14270,12508,17029,22405,36344,47729,5560,5373,1866,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,24,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),11300,4614,4531,5829,3848,3371,2843,2349,1028,654,844,256,
应收账款(万元),62799,56593,13851,8427,9977,11250,8375,6370,4770,4168,2637,3695,
预付款项(万元),3038,1630,536,112,1047,120,617,2568,2978,324,528,786,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),1,2,1,6,10,40,39,47,158,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1340,1083,551,452,437,71,77,378,202,1,200,638,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),27043,26794,7588,4151,3449,3114,2632,3167,2241,2697,2008,2625,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),1855,2245,928,830,46,148,39,95,74,100,-333,1,
流动资产合计(万元),132207,117826,34747,34075,31321,35144,37027,51319,59179,13503,11256,9892,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),343,327,100,500,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),--,--,50,350,476,--,--,--,--,0,0,21,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),454,464,475,485,496,--,--,--,--,0,0,0,
固定资产原值(万元),84610,85105,43987,43451,34451,32288,21570,7060,6493,4723,0,0,
累计折旧(万元),27366,25643,7178,5696,4511,3376,2457,2004,1565,1192,0,0,
固定资产净值(万元),57244,59462,36809,37755,29940,28912,19112,5057,4927,3532,0,0,
固定资产减值准备(万元),49,177,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),57195,59285,36822,37755,29940,28912,19112,5057,4927,3532,2902,2484,
在建工程(万元),594,815,553,298,5617,1064,5657,4278,10,474,261,89,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),19470,17253,2853,2918,2984,3050,3116,3181,244,251,257,263,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),69034,68973,--,234,--,--,--,--,--,0,0,0,
长期待摊费用(万元),2209,1453,142,9,1,5,15,39,129,174,228,129,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),1068,803,257,120,100,113,88,70,61,54,92,64,
其他非流动资产(万元),4186,402,--,--,--,--,--,--,--,0,0,0,
非流动资产合计(万元),154553,149775,41251,42670,39613,33144,27988,12624,5372,4485,3740,3050,
资产总计(万元),286760,267601,75997,76745,70935,68288,65015,63944,64551,17988,14996,12942,
短期借款(万元),33958,23299,--,200,3387,1019,700,550,4956,5287,5846,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),4901,7673,--,--,--,--,--,--,--,0,0,0,
应付账款(万元),26376,28317,3157,2330,3250,2867,2524,2046,704,617,363,471,
预收账款(万元),1200,637,401,76,63,131,57,86,50,20,131,100,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),2978,3079,716,852,917,991,934,921,736,513,335,229,
应交税费(万元),2085,1805,224,103,-192,-5,14,310,23,86,213,111,
应付利息(万元),45,7,--,--,6,8,--,--,--,0,0,0,
应付股利(万元),137,--,--,4,11,--,--,--,--,0,14,24,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),4459,772,580,3702,195,25,29,12,6,339,7,1562,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),5344,4087,233,233,204,--,--,650,36,34,0,0,
其他流动负债(万元),250,250,207,188,51,12,17,10,142,117,42,133,
流动负债合计(万元),81733,69925,5519,7688,7892,5048,4275,4586,6653,7013,6952,6631,
长期借款(万元),--,--,--,--,--,--,--,0,736,72,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),698,4893,--,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,178,--,--,--,--,0,0,0,
长期递延收益(万元),2405,2725,2299,2533,2696,--,--,--,--,0,0,0,
递延所得税负债(万元),2101,2211,4,50,1,2,0,1,--,5,0,0,
其他非流动负债(万元),--,--,--,--,--,1472,1291,86,--,0,0,480,
非流动负债合计(万元),5204,9829,2304,2583,2875,1474,1292,87,736,78,0,480,
负债合计(万元),86937,79754,7823,10271,10767,6522,5567,4673,7389,7091,6952,7111,
实收资本(或股本)(万元),38993,29453,20455,20482,20590,17185,16965,11310,8700,6500,6500,1430,
资本公积(万元),132690,135984,30487,30490,30498,34112,33488,39138,41751,860,306,36,
减:库存股(万元),3810,--,--,27,135,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
盈余公积(万元),4038,3381,3011,2872,2722,2620,2122,1803,1193,581,114,1013,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),18201,11288,6060,5656,6204,7564,6588,6733,5231,2652,641,2716,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),191454,179670,60037,59370,59883,61480,59164,58983,56875,10593,7561,5195,
少数股东权益(万元),8369,8176,8138,7105,284,285,285,287,287,304,483,636,
所有者权益(或股东权益)合计(万元),199823,187846,68175,66474,60167,61765,59449,59271,57162,10897,8044,5831,
负债和所有者权益(或股东权益)总计(万元),286760,267601,75997,76745,70935,68288,65015,63944,64551,17988,14996,12942,		
  
