报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),57924,31267,39213,37049,25128,21335,17382,16026,32426,8817,7217,7659,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,1089,--,--,--,--,--,--,0,3701,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),13210,23257,14975,13003,25726,25199,20061,15948,10251,5678,3237,3675,
应收账款(万元),25591,14262,15699,22868,27620,17537,15452,17869,9671,10351,10430,9053,
预付款项(万元),2211,3294,3125,4932,1131,1513,2044,8563,11068,4758,10564,11237,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),401,274,1079,805,235,387,361,578,719,569,985,975,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),106314,84827,62475,47298,61505,72731,73337,77312,73105,34296,22586,27491,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,588,--,--,--,--,0,0,0,
其他流动资产(万元),3311,4673,3122,1801,7043,2885,2377,--,--,0,0,0,
流动资产合计(万元),208961,161853,140778,127755,148976,141587,131012,136297,137240,64468,58720,60090,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),462,462,477,462,80,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),8841,9745,8411,8712,7211,7119,6406,5786,6716,6331,5946,5794,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),79,89,99,109,119,--,--,--,--,0,0,0,
固定资产原值(万元),223362,210835,181666,169159,162810,151892,143052,85744,76701,66896,58178,46555,
累计折旧(万元),97877,86057,75924,65400,55067,44465,34714,28742,23849,18643,13504,9035,
固定资产净值(万元),125485,124778,105742,103759,107743,107427,108338,57002,52852,48253,44674,37520,
固定资产减值准备(万元),2529,2187,177,178,201,203,402,347,--,0,0,0,
固定资产(万元),122956,122592,105565,103581,107543,107225,107936,56655,52852,48253,44674,37520,
在建工程(万元),11908,12217,27242,31120,17367,15708,9593,30033,7304,9051,9038,6829,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),17138,12731,12121,9882,10282,9699,8641,6043,6128,6467,6073,5673,
开发支出(万元),1261,3527,3328,3754,2848,1242,1886,454,241,102,413,0,
商誉(万元),2021,2021,2021,--,--,--,--,--,--,0,0,0,
长期待摊费用(万元),3192,2777,2465,1848,639,1174,1665,1647,962,1169,1447,1865,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),610,487,708,--,666,499,542,546,926,341,176,131,
其他非流动资产(万元),23051,31267,28015,25326,20783,15142,11608,7306,7268,6357,5988,3804,
非流动资产合计(万元),191519,197914,190452,184792,167537,157810,148278,108471,82399,78072,73756,61617,
资产总计(万元),400480,359767,331230,312547,316512,299397,279290,244768,219639,142540,132476,121707,
短期借款(万元),112684,132910,89254,59020,64061,81461,69267,67336,47252,34400,48234,41550,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,58,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
