报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),24144,62881,21714,18550,8374,4593,4684,5269,849,1673,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,21,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),23737,22732,9624,10037,7174,4143,1661,2140,124,526,
应收账款(万元),57703,45500,36298,33286,21231,15840,13668,9637,7327,4628,
预付款项(万元),704,809,603,239,120,292,97,380,546,348,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,1003,573,143,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2737,1979,1017,719,263,291,153,87,231,2640,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),31642,21684,12382,11307,7231,7537,4595,5292,5959,3948,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),41380,50936,93616,324,15833,204,167,--,--,--,
流动资产合计(万元),182047,207525,175828,74606,60226,32898,25025,22804,15035,13783,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),23400,23400,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),2123,1952,1857,1781,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),129853,78016,58107,38327,28556,22160,13464,--,--,--,
累计折旧(万元),34697,22127,16120,11748,8269,5396,3351,--,--,--,
固定资产净值(万元),95155,55889,41987,26579,20287,16765,10112,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),95155,55889,41987,26579,20287,16765,10112,6908,6179,2661,
在建工程(万元),12183,21795,12984,14962,5908,2556,3642,1701,645,1,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10766,4973,4243,3333,1652,1689,1683,1696,1740,11,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),13801,10290,10290,10290,--,--,--,--,--,--,
长期待摊费用(万元),4246,2193,875,854,802,317,81,115,227,192,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1586,897,820,646,210,151,118,76,60,64,
其他非流动资产(万元),566,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),163827,121389,73055,58445,28859,21478,15637,10496,8851,2930,
资产总计(万元),345874,328913,248883,133051,89085,54377,40662,33300,23886,16713,
短期借款(万元),28304,33500,5000,1299,--,--,200,2185,1700,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16552,21684,150,67,334,--,482,--,--,1091,
应付账款(万元),32277,30394,22275,22526,12144,11607,7502,7385,7878,5698,
预收账款(万元),229,274,309,1381,207,180,131,130,400,571,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4691,4051,3228,2556,1526,1235,848,639,716,349,
应交税费(万元),885,976,2020,1123,836,445,420,428,598,510,
应付利息(万元),64,45,22,11,--,--,0,4,7,4,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8704,4902,7205,7728,339,290,254,117,319,474,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,1960,--,--,--,--,--,--,1000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),91706,97787,40210,36691,15387,13757,9838,10889,12619,9198,
长期借款(万元),--,--,4162,9740,--,--,--,--,1000,2000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2719,2639,1369,1434,1144,--,--,--,--,--,
递延所得税负债(万元),1800,1143,622,217,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,1012,1414,657,184,36,
非流动负债合计(万元),4519,3782,6153,11392,1144,1012,1414,657,1184,2036,
负债合计(万元),96225,101569,46363,48083,16530,14769,11252,11545,13803,11234,
实收资本(或股本)(万元),47226,47249,47249,41933,16480,6900,6900,6900,3200,3200,
资本公积(万元),101002,100906,99162,3364,23446,8930,8930,8930,1,1,
减:库存股(万元),2793,3020,4881,3980,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8491,7308,5351,3921,2818,1877,1016,421,624,213,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),86186,74479,55449,39213,29351,20799,11690,5088,5984,1867,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),240320,226865,202111,84466,72095,38505,28536,21339,9809,5281,
少数股东权益(万元),9329,479,409,503,460,1102,873,416,274,198,
所有者权益(或股东权益)合计(万元),249649,227344,202520,84969,72554,39608,29410,21755,10083,5479,
负债和所有者权益(或股东权益)总计(万元),345874,328913,248883,133051,89085,54377,40662,33300,23886,16713,		
  
