报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),103535,193645,91591,112823,157759,111129,97380,16382,13427,4873,6233,2094,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,150,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),35807,19355,20089,11588,10310,5164,982,20,--,--,--,--,
应收账款(万元),189244,162094,158250,134244,86036,65211,47250,19075,14124,13567,8930,3922,
预付款项(万元),4243,2934,3667,1352,856,872,807,703,692,813,23,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),8,0,26,21,17,243,1210,--,--,--,--,--,
应收股利(万元),1700,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),10140,12194,12289,8119,4430,18661,1879,2079,1448,3986,4164,5191,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),259470,336093,299486,259065,219120,103432,58300,25065,13426,7284,4529,31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),10349,26633,1730,1047,666,--,--,--,--,--,--,--,
其他流动资产(万元),7495,5020,1699,781,6,--,--,--,--,--,--,--,
流动资产合计(万元),621991,757968,588826,529041,479200,304711,207808,63326,43118,30673,23879,11238,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8409,8009,7513,7513,8347,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),34195,20356,39087,9694,4283,374,--,--,--,--,--,--,
长期股权投资(万元),37718,37598,20364,19841,17116,6039,--,--,--,66,66,66,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),251,270,675,761,845,799,--,--,--,--,--,--,
固定资产原值(万元),47521,52116,46926,44667,28067,12745,8847,3403,2620,--,--,990,
累计折旧(万元),13703,12373,9700,6898,5320,3831,2259,1553,1074,--,--,344,
固定资产净值(万元),33818,39743,37226,37769,22747,8913,6588,1851,1545,--,--,646,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),33818,39743,37226,37769,22747,8913,6588,1851,1545,1081,913,646,
在建工程(万元),--,--,4378,4151,601,12059,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),52531,23814,8297,3457,525,520,245,153,44,55,27,40,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),100790,105212,59822,28158,65,65,--,--,--,--,--,--,
长期待摊费用(万元),1157,1405,511,596,757,791,371,212,369,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),7614,3839,2606,1817,955,674,502,203,154,314,222,--,
其他非流动资产(万元),55,404,546,893,13144,4830,9639,--,--,--,--,--,
非流动资产合计(万元),276538,240651,181025,114650,69384,35065,17346,2419,2112,1515,1229,--,
资产总计(万元),898529,998619,769851,643691,548585,339775,225154,65745,45230,32188,25108,11991,
短期借款(万元),38850,54400,50000,10100,--,--,--,--,--,2600,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7954,36805,41049,14444,2820,--,--,--,--,--,--,--,
应付账款(万元),185593,176988,123749,97918,80856,30400,19076,9242,7031,7858,10665,4121,
预收账款(万元),8461,5413,4144,6150,15837,7818,5488,4986,5205,3844,2654,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1839,2094,1640,1228,1332,1000,794,655,370,388,410,--,
应交税费(万元),7047,3802,3088,1358,4046,2920,2970,1623,1052,976,462,574,
应付利息(万元),397,2429,2101,2597,2479,2479,76,72,57,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,9,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),13946,38070,23172,10127,9434,6243,3621,1442,605,729,336,2661,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1000,61654,--,78,607,907,2600,--,--,--,--,--,
其他流动负债(万元),8994,10376,7777,--,47,--,--,--,--,--,--,--,
流动负债合计(万元),274082,392033,256719,144000,117458,51767,34626,18021,14320,16395,14527,8363,
长期借款(万元),16004,2921,4000,5000,--,--,--,--,--,--,--,--,
应付债券(万元),81282,81132,57528,69646,69510,69380,--,2600,2600,--,--,--,
长期应付款(万元),--,--,--,--,--,602,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1936,1734,1159,318,45,--,--,--,--,--,--,--,
