报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),119339,50247,42214,69844,34594,39853,52073,7819,4700,9407,260,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),35639,28767,10985,2706,3011,2843,--,528,678,--,50,
应收账款(万元),54279,28896,10973,9107,5055,3101,707,519,761,1232,137,
预付款项(万元),32432,13730,266,380,73,616,210,450,106,2987,4069,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),739,651,317,176,107,2762,22,42,32,1869,32,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),60443,51764,28871,21438,12753,11605,8934,8546,7932,4824,5480,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1817,1393,7441,3798,1500,1000,--,--,--,--,--,
流动资产合计(万元),304689,175449,101068,107448,60268,61779,61947,17904,14210,20320,10028,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,50,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),14416,14848,8445,3434,3702,3602,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),107415,58673,55051,50714,32565,31675,24799,21203,20943,--,--,
累计折旧(万元),29843,25570,21882,18536,16205,14173,10319,8600,6984,--,--,
固定资产净值(万元),77573,33103,33169,32178,16361,17502,14480,12603,13959,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),77573,33103,33169,32178,16361,17502,14480,12603,13959,2668,3123,
在建工程(万元),7930,39728,24791,11085,2515,1584,5,1286,74,7316,511,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16335,11416,9399,9808,3285,3263,1300,1314,1270,1272,1209,
开发支出(万元),7177,4301,1832,672,--,--,--,--,--,--,--,
商誉(万元),66384,66384,49777,49777,12675,12675,--,--,--,--,--,
长期待摊费用(万元),5667,6539,3966,2103,321,6,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1615,1472,274,275,267,35,9,8,10,67,56,
其他非流动资产(万元),5528,13672,9227,2041,2389,--,--,--,--,--,--,
非流动资产合计(万元),202626,191514,140880,111373,41515,38668,15794,15211,15313,11323,4900,
资产总计(万元),507315,366964,241948,218822,101783,100447,77741,33115,29523,31643,14928,
短期借款(万元),9500,5500,--,2300,--,--,--,--,--,--,4250,
