报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),133794,83071,30872,56855,14618,30890,135185,35819,11170,34809,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),24983,88598,25448,12005,7594,44524,24314,21702,16080,8093,
应收账款(万元),46923,70009,63573,62764,46690,30081,15539,6510,5740,6075,
预付款项(万元),29952,6733,7694,11916,11909,50571,14887,4365,23392,15280,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),58,72,92,--,--,--,494,--,--,--,
应收股利(万元),2450,--,--,--,--,2352,--,980,--,--,
其他应收款(万元),342,136,155,141,152,175,65,32,7,159,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),105749,106377,86419,82058,90191,54847,44892,22875,16326,8249,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),3396,1222,138483,--,--,--,--,--,--,--,
其他流动资产(万元),3808,1710,8187,8689,7280,--,--,--,--,--,
流动资产合计(万元),351455,357928,360921,234427,178433,213440,235377,92283,72715,72664,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),34059,42532,24144,8002,8002,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),15621,20334,20934,17941,13988,35080,29817,28895,25200,3000,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),751607,723938,613068,498434,415653,244040,238901,236510,229246,138251,
累计折旧(万元),299305,246032,196491,158071,125851,98525,79123,59973,40295,53717,
固定资产净值(万元),452302,477906,416577,340363,289802,145515,159778,176537,188951,84534,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),452302,477906,416577,340363,289802,145515,159778,176537,188951,84534,
在建工程(万元),178856,92212,116662,167462,167206,69581,12849,2183,5434,141880,
工程物资(万元),7519,337,33,942,1098,12477,311,0,--,764,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),108039,107423,102643,96558,88286,79253,64551,64923,16032,13420,
开发支出(万元),--,--,559,250,--,--,--,--,--,--,
商誉(万元),138951,152238,152238,152238,126319,--,--,--,--,--,
长期待摊费用(万元),2,17,20,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3925,4189,7309,5856,4870,2896,1961,3398,3548,447,
其他非流动资产(万元),37988,55762,90738,95705,35215,--,--,--,--,--,
非流动资产合计(万元),977262,952951,931857,885317,734785,344803,269267,275936,239166,244045,
资产总计(万元),1328718,1310879,1292779,1119744,913219,558243,504643,368219,311881,316710,
短期借款(万元),85000,42000,44200,255800,157000,65500,33000,53050,65000,80690,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,0,--,380,
应付账款(万元),74290,69734,67066,78552,80153,26476,14854,29412,28255,36492,
预收账款(万元),6298,7916,10382,10287,5547,3458,6787,6927,4328,5332,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3874,4062,3473,3452,3888,1444,1474,1465,989,736,
应交税费(万元),4482,4609,3844,5057,2312,-311,-145,7508,-88,-6730,
应付利息(万元),327,1654,1824,2189,2250,1846,288,394,298,312,
应付股利(万元),--,--,--,--,--,--,--,0,--,4172,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1640,1711,2207,1608,13813,1238,40,74,11636,2569,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),128,128,128,15128,70128,49000,33300,13000,4000,5500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),176038,131814,133123,372073,335091,148651,89598,111830,114419,129454,
长期借款(万元),18000,--,--,7000,21000,41000,74500,122300,100000,112500,
应付债券(万元),12797,49425,79581,79375,79183,39499,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,57,--,--,--,--,--,
长期递延收益(万元),1843,1971,2240,2774,2356,--,--,--,--,--,
递延所得税负债(万元),159,176,240,282,323,75,74,0,--,50,
其他非流动负债(万元),--,--,--,--,--,--,--,0,--,944,
