报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),17725,20388,15398,16948,11304,13090,3812,9753,7640,17457,4381,463,508,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),16832,--,--,--,--,1001,--,--,400,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收账款(万元),131,260,429,1220,5542,2506,1607,1525,940,1182,3743,807,725,
预付款项(万元),49,77,74,29,292,126,276,428,4179,101,5492,968,812,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应收款(万元),100,297,398,1702,2695,915,776,722,883,2612,3422,3542,3570,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),6519,6937,7330,8573,8986,10011,16925,21675,24348,29634,32467,12563,12374,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),1880,1905,7194,13894,4013,1684,3153,2729,3141,3141,3141,--,0,
流动资产合计(万元),43236,29864,30824,42367,32832,29334,26548,36831,41531,54128,52647,18342,17990,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),--,19023,24006,5579,13501,2008,--,--,--,0,13,1137,1257,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),--,--,--,17,229,7335,7571,675,674,2036,2649,4110,4046,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),1714,1790,1867,2321,2418,2513,3493,5704,3967,7105,7615,1830,1923,
固定资产原值(万元),2573,2624,2630,2646,2724,2920,2873,2528,275,258,220,210,165,
累计折旧(万元),789,746,688,607,501,410,306,199,135,105,77,117,103,
固定资产净值(万元),1784,1878,1942,2038,2223,2510,2567,2329,140,153,142,93,62,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),1784,1878,1942,2038,2223,2510,2567,2329,140,153,142,92,62,
在建工程(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),3,10,16,23,30,37,44,50,57,64,71,78,84,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期待摊费用(万元),70,84,98,111,125,178,205,232,117,166,108,119,129,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),586,2449,1794,1999,1808,2686,3274,2746,2451,1727,286,197,160,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
非流动资产合计(万元),4157,25234,29722,12088,20334,17267,17154,11738,7407,11251,10885,7562,7662,
资产总计(万元),47393,55098,60546,54455,53166,46601,43703,48569,48937,65379,63531,25904,25651,
短期借款(万元),--,--,--,4300,4000,2700,833,1000,--,0,9500,5500,5500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付账款(万元),105,130,211,331,322,439,517,1318,3316,8191,98,297,69,
预收账款(万元),241,1118,249,517,1787,230,5504,12763,7239,12087,1216,6,152,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),693,924,1480,1073,896,897,850,768,713,78,81,51,85,
应交税费(万元),6121,6018,6160,5499,2831,3866,4263,3220,1160,3042,894,107,31,
应付利息(万元),--,--,--,5,8,--,--,--,--,4,460,176,175,
应付股利(万元),23,23,23,23,23,23,23,23,218,6245,23,23,23,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),10569,10546,10569,11717,14544,11629,8191,8261,13921,16257,23026,10163,8887,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,16000,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
流动负债合计(万元),17752,18758,18692,23466,24410,19784,20180,27353,26567,45904,51298,16322,14922,
长期借款(万元),--,--,--,--,--,--,--,--,--,2200,--,--,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,3501,3501,3501,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
